Transaction_ID,Contact_ID,Date_transaction,Store_transaction_ID,Store_transaction_name,Item_ID,Unit_original_price,Unit_sale_price,Promotion_ID,Quantity_item,Transaction_value
TRX488990F2,,20231202,ABWEB01,Alberta Online Store 01,SKU7540C569,"19,98","19,98",,1,"51,97"
TRXD54583C9,,20231202,AB038,AB Store 038 - Lloydminster,,"9,95","5,16",PROMOA15EE2E3,1,"32,9"
TRX3ADC2764,,20231202,AB039,AB Store 039 - Sherwood Park,,"11,95","7,19",PROMO8A254670,1,"137,8"
TRXEAB6119A,,20231202,ABWEB01,Alberta Online Store 01,SKUB14E6893,"12,99","12,99",,1,"38,98"
TRXC3A49986,,20231202,AB087,AB Store 087 - Grande Prairie,SKU945C1EB0,"44,95","22,47",PROMO4BC8C4AF,1,"126,8"
TRX1614043B,CUST3DBC437E,20231202,AB099,AB Store 099 - Sherwood Park,SKU317BEE45,"39,95","39,95",,1,"84,34"
TRX758E6E54,,20231202,AB028,AB Store 028 - Airdrie,,"44,95","44,95",,1,"44,95"
TRXF79502AE,CUST2AB16E98,20231202,AB007,AB Store 007 - Grande Prairie,SKUF2179EDC,"24,95","24,95",,1,"133,79"
TRX03AB8DA0,,20231202,AB002,AB Store 002 - Edmonton,SKU2D606DAD,"24,95","24,95",,1,"214,65"
TRX86C80004,,20231202,AB056,AB Store 056 - Camrose,,"1,95","1,95",,1,"65,85"
TRXB07464CF,CUST43F76E54,20231202,AB104,AB Store 104 - Lethbridge,SKUF87734B2,"49,95","49,95",,1,"956,49"
TRXA9CCEE84,,20231202,ABWEB01,Alberta Online Store 01,SKUBF7529C5,"12,48","12,48",,1,"100,9"
TRXF1651873,,20231202,ABWEB01,Alberta Online Store 01,SKUD331D6EC,"22,48","22,48",,1,"34,96"
TRX04EE1749,CUST9C6C3509,20231202,AB016,AB Store 016 - Camrose,SKUB11B5AF0,"44,95","22,48",PROMO4BC8C4AF,1,"44,95"
TRX75338431,,20231202,ABWEB01,Alberta Online Store 01,SKU8AE9325C,"34,99","34,99",,1,"180,93"
TRXF98F87D0,,20231202,AB107,AB Store 107 - Grande Prairie,SKU2760640F,"27,99","13,99",PROMOA34667FA,1,"65,44"
TRXC094B962,CUST58021793,20231202,AB031,AB Store 031 - Okotoks,SKU603BC6D5,"44,95","44,95",,1,"91,85"
TRXD17BB604,,20231203,ABWEB01,Alberta Online Store 01,SKU61C5331E,"31,49","31,49",,1,"216,62"
TRX4EA7F716,,20231203,AB016,AB Store 016 - Camrose,SKU62A112D4,"39,95","39,95",,1,"72,9"
TRX4228BA4A,,20231203,AB013,AB Store 013 - Banff,SKU03CD31CE,"26,95","26,95",,1,"64,85"
TRXD68DC999,CUSTE9DBC1D7,20231203,AB095,AB Store 095 - Brooks,SKUF50FC7D2,"11,95","3,1",PROMO6EBF2B4B,1,30
TRX53F3958B,CUST325AE358,20231203,AB026,AB Store 026 - Medicine Hat,,"-44,95","-44,95",,-1,0
TRX14E5ED61,,20231203,AB101,AB Store 101 - Calgary,SKU15E53716,"11,95","3,16",PROMO6EBF2B4B,1,30
TRXC05840A7,CUSTF81FC11F,20231203,AB104,AB Store 104 - Lethbridge,SKU831DA234,"44,95","22,48",PROMO4BC8C4AF,1,"44,95"
TRXED06C117,,20231203,AB037,AB Store 037 - Chestermere,SKUD5A4D4F2,"9,95","9,95",,1,"74,8"
TRXB95F4EB3,,20231203,AB097,AB Store 097 - Chestermere,SKU5AC9C952,"9,95","5,16",PROMOA15EE2E3,1,"35,94"
TRXEC3B1CA2,,20231203,AB006,AB Store 006 - Medicine Hat,SKUE473621A,"9,95","5,16",PROMOA15EE2E3,1,"62,85"
TRXCD58D546,,20231203,AB097,AB Store 097 - Chestermere,SKU4B9D8850,"24,95","24,95",,1,"64,9"
TRX861DE19A,CUSTA325C79B,20231203,AB013,AB Store 013 - Banff,SKUE19F56E0,"11,95","7,19",PROMO8A254670,1,"37,9"
TRXE03B1454,CUST5AB68407,20231203,AB087,AB Store 087 - Grande Prairie,SKU988CA407,"11,95",3,PROMO6EBF2B4B,1,30
TRXAFA51979,CUST08FC4997,20231203,AB087,AB Store 087 - Grande Prairie,SKUADB320EA,"34,99","17,51",PROMOA34667FA,1,"137,88"
TRX776CFDE0,,20231203,ABWEB01,Alberta Online Store 01,,"14,38","14,38",,2,"35,95"
TRXC95A558D,,20231203,ABWEB01,Alberta Online Store 01,SKU021C2797,"18,99","18,99",,1,"75,41"
TRX752E5F01,CUSTD863375D,20231203,AB092,AB Store 092 - Fort McMurray,SKUCAE5D9F0,"37,95","37,95",,1,"105,88"
TRX0D6643B0,,20231203,ABWEB01,Alberta Online Store 01,SKUE3275385,"12,5","12,5",,1,"322,3"
TRX5A6A99CE,,20231203,ABWEB01,Alberta Online Store 01,SKUB97F977C,"39,95","39,95",,1,"144,8"
TRX36464463,,20231203,AB040,AB Store 040 - Wetaskiwin,,"-34,95","-34,95",,-1,"-34,95"
TRX35E477EB,,20231203,AB087,AB Store 087 - Grande Prairie,SKU13F142E4,"11,95","3,22",PROMO6EBF2B4B,1,"75,93"
TRXAEA787AE,,20231204,ABWEB01,Alberta Online Store 01,SKUB5B4D183,"32,48","32,48",,1,"87,44"
TRX59BAC695,CUST2A75C45F,20231204,AB039,AB Store 039 - Sherwood Park,SKUB4049074,"9,95","5,16",PROMOA15EE2E3,1,"32,9"
TRX90B723CF,,20231204,ABWEB01,Alberta Online Store 01,SKU96599B2C,"17,48","17,48",,1,"86,89"
TRXE0E87E03,,20231204,ABWEB01,Alberta Online Store 01,SKUBC310E27,"67,46","67,46",,1,"80,41"
TRX378E916D,,20231204,ABWEB01,Alberta Online Store 01,SKU5E805BBF,"11,66","11,66",,1,"38,76"
TRXD7767370,,20231204,ABWEB01,Alberta Online Store 01,SKUDCE6E645,"-26,29","-26,29",,-1,"-49,95"
TRXD33ACD9E,,20231204,ABWEB01,Alberta Online Store 01,SKU9CAD8DB8,"8,33","8,33",,1,"14,99"
TRX005F35D1,,20231204,ABWEB01,Alberta Online Store 01,SKUC93B96C6,"12,5","12,5",,1,"46,5"
TRX3ACF4BFC,,20231204,ABWEB01,Alberta Online Store 01,SKUA17931E3,"19,78","19,78",,1,"85,98"
TRXA435E2D1,CUSTBCEBCA0D,20231204,AB015,AB Store 015 - Brooks,SKU07B03D57,"-17,48","-17,48",,-1,"-3,5"
TRX6E28D602,CUST10002FA3,20231204,AB103,AB Store 103 - Red Deer,SKU8B3095B2,"22,48","22,48",,1,"107,81"
TRX99602234,,20231204,ABWEB01,Alberta Online Store 01,SKU238FC211,"13,99","13,99",,1,"86,98"
TRX9756A861,,20231204,ABWEB01,Alberta Online Store 01,SKU3DBCF2EC,"32,48","32,48",,1,"320,28"
TRX915B5030,,20231204,AB033,AB Store 033 - Banff,SKU1C99EA3D,"23,99","23,99",,1,"64,93"
TRX5EF39F10,,20231204,AB041,AB Store 041 - Calgary,SKU4A8A614A,"19,98","19,98",,1,"676,89"
TRXF5189910,,20231204,ABWEB01,Alberta Online Store 01,SKUC4B561D5,"5,16","5,16",,1,"61,75"
TRX27CC7BF0,,20231204,ABWEB01,Alberta Online Store 01,,"7,19","7,19",,1,"116,86"
TRX9AEF5051,,20231204,ABWEB01,Alberta Online Store 01,SKUF61EA642,"9,99","9,99",,2,"93,43"
TRXC2005A12,,20231204,ABWEB01,Alberta Online Store 01,SKUB6C80F97,"22,48","22,48",,1,"79,95"
TRX9BA8CD95,,20231204,ABWEB01,Alberta Online Store 01,SKU917D4B8C,"28,58","28,58",,1,"147,88"
TRX9FFBFC6E,,20231204,AB039,AB Store 039 - Sherwood Park,SKUD6F045B5,"11,95","7,19",PROMO8A254670,1,"59,94"
TRX9747D4C5,,20231204,ABWEB01,Alberta Online Store 01,SKUA6286173,"22,48","22,48",,1,"79,94"
TRXB618AB3F,,20231204,ABWEB01,Alberta Online Store 01,SKU8C6F0DF6,"59,95","59,95",,1,"204,87"
TRX905C9EE5,CUST5CD82F5A,20231205,ABWEB01,Alberta Online Store 01,SKUEB923F90,"24,98","24,98",,1,"217,28"
TRX2A526E7A,,20231205,ABWEB01,Alberta Online Store 01,SKU574D4359,"12,95","12,95",,1,"129,9"
TRX7F281DDE,CUST0B9D4821,20231205,AB040,AB Store 040 - Wetaskiwin,SKU496ECEF3,"16,95","16,95",,1,"94,8"
TRX966CB24A,,20231205,AB004,AB Store 004 - Lethbridge,SKUCAB2FD0F,"54,95","54,95",,1,"86,85"
TRXBB90899D,,20231205,ABWEB01,Alberta Online Store 01,SKU64298452,"17,5","17,5",,1,"76,47"
TRX9C322C9A,,20231205,ABWEB01,Alberta Online Store 01,SKUE0C77D24,"55,96","55,96",,1,"98,32"
TRXA44A9B5F,CUSTD70D02A8,20231205,AB037,AB Store 037 - Chestermere,SKUD5A7424A,"54,95","54,95",,1,"54,95"
TRXDF5E214E,,20231205,AB046,AB Store 046 - Medicine Hat,SKU94111B9E,"45,95","45,95",,1,"241,69"
TRX04C9E4E9,CUST8D873F06,20231205,AB023,AB Store 023 - Red Deer,SKU7CF3B8BF,"44,95","22,48",PROMO4BC8C4AF,1,"44,95"
TRXA1694814,,20231205,ABWEB01,Alberta Online Store 01,SKUFCFDE2FD,"30,95","30,95",,6,"30,95"
TRXCAEF3492,,20231205,ABWEB01,Alberta Online Store 01,SKU9E168230,"13,48","13,48",,1,"79,4"
TRXB3C0A180,,20231205,AB004,AB Store 004 - Lethbridge,SKU35FCCCEF,"35,95","35,95",,1,"209,7"
TRXA7111297,CUSTC4C32E97,20231205,AB023,AB Store 023 - Red Deer,,"11,95","7,19",PROMO8A254670,1,"110,85"
TRX67CD66F9,,20231205,ABWEB01,Alberta Online Store 01,SKU3B1F6EED,"36,95","36,95",,1,"210,13"
TRX37A2C7F4,,20231205,ABWEB01,Alberta Online Store 01,SKU8B575C0F,"14,98","14,98",,1,"82,38"
TRX37A2C7F4,,20231205,ABWEB01,Alberta Online Store 01,SKUD2D4B741,"14,98","14,98",,1,"82,38"
TRX8C02F7CA,CUSTF50FA292,20231205,AB039,AB Store 039 - Sherwood Park,,"34,95","34,95",,1,"34,95"
TRX0DDAF8C0,,20231205,ABWEB01,Alberta Online Store 01,,"5,16","5,16",,1,"30,96"
TRXAB997684,,20231205,ABWEB01,Alberta Online Store 01,SKU31305473,"8,48","8,48",,1,"81,43"
TRX99884968,,20231205,AB026,AB Store 026 - Medicine Hat,,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRXFF2AC9D8,,20231205,ABWEB01,Alberta Online Store 01,,"5,16","5,16",,1,"30,96"
TRX7F7B26AA,,20231205,ABWEB01,Alberta Online Store 01,SKUAA7056DE,"24,47","24,47",,1,"37,99"
TRXCFA7E8CA,CUST73D4EACE,20231205,AB078,AB Store 078 - Lloydminster,SKU5899E058,"11,95","7,19",PROMO8A254670,1,"35,95"
TRXD349AFCB,CUST900DEE63,20231205,ABWEB01,Alberta Online Store 01,SKU4DE1C9D6,"13,48","13,48",,1,"163,27"
TRX797A16DF,,20231205,ABWEB01,Alberta Online Store 01,SKUFF05B794,"14,98","14,98",,1,"115,42"
TRXFB19753D,CUSTD092A766,20231205,AB012,AB Store 012 - Fort McMurray,SKUA0C4EB62,"39,95","39,95",,1,0
TRX0CF85D42,,20231205,ABWEB01,Alberta Online Store 01,SKU247E6C2F,"13,2","13,2",,1,"94,38"
TRX7F735E1E,,20231205,ABWEB01,Alberta Online Store 01,SKU1D3C990E,6,6,,1,"56,99"
TRX793283DD,,20231205,ABWEB01,Alberta Online Store 01,SKUBFCF2C23,19,19,,1,"293,93"
TRX739672AF,,20231205,ABWEB01,Alberta Online Store 01,SKU273942A9,"26,95","26,95",,1,"81,85"
TRXCE38ACE3,,20231205,AB099,AB Store 099 - Sherwood Park,SKU7F6FBE60,"29,99","29,99",,1,"123,32"
TRXA8556C07,CUST554E7813,20231205,AB015,AB Store 015 - Brooks,,"9,95","9,95",,1,"21,85"
TRX17CAB2FE,,20231205,ABWEB01,Alberta Online Store 01,SKU32D1517D,"14,98","14,98",,1,"133,85"
TRX066F7980,,20231205,AB026,AB Store 026 - Medicine Hat,SKUA0C4EB62,"39,95","39,95",,1,"129,8"
TRX155BBF24,,20231205,ABWEB01,Alberta Online Store 01,SKU20B51C7F,16,16,,1,"87,5"
TRXC5CAE1EA,,20231205,AB077,AB Store 077 - Chestermere,SKUBAACFEFB,"6,48","6,48",,1,"144,34"
TRXB7EA1FE4,,20231205,ABWEB01,Alberta Online Store 01,SKU18F4B0BF,"22,48","22,48",,1,"134,87"
TRX4648C05F,,20231205,ABWEB01,Alberta Online Store 01,SKU12508451,"6,5","6,5",,1,"127,44"
TRX9957B5F0,,20231206,AB052,AB Store 052 - Fort McMurray,SKUA4F8A1B2,"11,95","7,19",PROMO8A254670,1,"105,85"
TRX716C4381,,20231206,AB004,AB Store 004 - Lethbridge,,"9,95","5,16",PROMOA15EE2E3,1,"136,8"
TRXEF795766,,20231206,AB105,AB Store 105 - St. Albert,SKU86FCBBEE,"29,95","29,95",,1,"225,16"
TRX95C4F136,,20231206,ABWEB01,Alberta Online Store 01,SKU365F0C3D,"22,48","22,48",,1,"44,96"
TRXD5AACF0E,,20231206,AB040,AB Store 040 - Wetaskiwin,SKU882BFAC1,"11,95","7,19",PROMO8A254670,1,"64,85"
TRX974922C1,,20231206,ABWEB02,Alberta Online Store 02,SKUB5FFBA27,"41,07","41,07",,1,"210,84"
TRX2412E6BD,,20231206,ABWEB01,Alberta Online Store 01,,"11,95","11,95",,1,"95,29"
TRX986185AE,CUST4231BDCF,20231206,AB035,AB Store 035 - Brooks,SKUFA48850C,"42,95","42,95",,1,"297,22"
TRX073B1249,,20231206,AB004,AB Store 004 - Lethbridge,SKUEA13B8B2,"44,95","22,48",PROMO4BC8C4AF,1,"47,9"
TRX5B9D18F4,,20231206,ABWEB01,Alberta Online Store 01,SKU57497E92,"29,95","29,95",,1,"54,9"
TRX39BF7A6B,,20231206,ABWEB01,Alberta Online Store 01,SKU81CBFE3C,"16,99","16,99",,1,"39,98"
TRXC6E16029,,20231206,ABWEB01,Alberta Online Store 01,SKU638DE6B3,"22,48","22,48",,1,"66,95"
TRX05DA1237,CUSTC9C0CD88,20231206,AB085,AB Store 085 - St. Albert,,"24,95","12,96",,1,"136,85"
TRX7A953D5B,,20231206,ABWEB01,Alberta Online Store 01,SKU5176ED71,"24,99","24,99",,1,"117,96"
TRXF9151D3C,,20231206,ABWEB01,Alberta Online Store 01,SKU02E1BF07,"34,98","34,98",,1,"195,31"
TRX3C50EEBC,,20231206,AB101,AB Store 101 - Calgary,SKU2957EF05,"11,95","3,4",PROMO6EBF2B4B,1,30
TRX5D1B4467,CUSTB637339F,20231206,AB057,AB Store 057 - Chestermere,SKUFCF796D5,"11,95","7,19",PROMO8A254670,1,"6,03"
TRX00B99E2D,,20231206,AB097,AB Store 097 - Chestermere,SKUB536BD14,"6,99","6,99",,1,"50,46"
TRX42BD5503,,20231206,ABWEB01,Alberta Online Store 01,SKUA8C09431,"29,99","29,99",,1,"176,44"
TRX5B946A8D,,20231206,ABWEB01,Alberta Online Store 01,SKUEA13B8B2,"22,48","22,48",,1,"89,92"
TRXEC40F537,CUSTDE7920F2,20231206,AB023,AB Store 023 - Red Deer,,"1,95","1,95",,1,"46,9"
TRXFE40C31A,,20231206,AB046,AB Store 046 - Medicine Hat,SKU33AD5E11,"19,99","19,99",,1,"70,97"
TRX452C6EEF,CUSTEFD804D9,20231206,AB104,AB Store 104 - Lethbridge,SKU024AA0AD,"14,99","7,49",PROMOA34667FA,1,"14,99"
TRXCCFCE7E3,,20231206,ABWEB01,Alberta Online Store 01,SKU78C231CC,"17,5","17,5",,1,"232,68"
TRX04DEF110,,20231206,ABWEB01,Alberta Online Store 01,SKUC41AAB78,"18,99","18,99",,1,"146,89"
TRX608D528E,,20231206,AB015,AB Store 015 - Brooks,SKU397E48CA,"20,99","20,99",,1,"59,98"
TRX5A9A7F80,,20231206,AB092,AB Store 092 - Fort McMurray,SKU07C5A7C5,"-18,21","-18,21",,-1,"11,95"
TRXD655F109,CUSTC7534578,20231206,ABWEB01,Alberta Online Store 01,SKU1DF5720A,"11,6","11,6",,1,"103,97"
TRXA4896CED,,20231206,ABWEB01,Alberta Online Store 01,SKU8EA9D5EB,"29,95","29,95",,1,"266,19"
TRXC920091D,,20231206,ABWEB01,Alberta Online Store 01,SKU784A5596,"48,71","48,71",,1,"239,76"
TRXCC502B06,,20231206,ABWEB01,Alberta Online Store 01,SKU063D6316,"3,5","3,5",,1,"107,94"
TRX1C5443E9,,20231207,ABWEB01,Alberta Online Store 01,SKU4E5AD13C,"23,96","23,96",,1,"47,92"
TRXF31E265B,CUST1F6A6ED9,20231207,AB104,AB Store 104 - Lethbridge,SKU00059CE1,"-49,95","-49,95",,-1,"-49,95"
TRXC4679117,,20231207,AB031,AB Store 031 - Okotoks,SKUF283621F,"11,47","11,47",,1,"-7,25"
TRXBAFDD22E,CUST04F62243,20231207,AB016,AB Store 016 - Camrose,SKUA4B3F0B6,"11,95","7,19",PROMO8A254670,1,"35,95"
TRXEF26DF2E,CUST0FC5B5A5,20231207,AB039,AB Store 039 - Sherwood Park,,"11,95","7,19",PROMO8A254670,1,"80,9"
TRXCBB9E18A,,20231207,AB078,AB Store 078 - Lloydminster,SKU0D6942D5,"19,99",10,PROMOA34667FA,1,"62,47"
TRX5386E846,,20231207,AB099,AB Store 099 - Sherwood Park,SKU293DA29F,"11,95","7,19",PROMO8A254670,1,"71,9"
TRX2EB90D70,CUST2BE8EA08,20231207,AB049,AB Store 049 - Spruce Grove,SKUB8511A03,"9,95","5,16",PROMOA15EE2E3,1,"32,9"
TRX2C0A3C3D,,20231207,AB077,AB Store 077 - Chestermere,SKUB6E94BBF,"11,99","11,99",,1,"24,47"
TRX1ADED611,CUSTEA89EDC0,20231207,AB087,AB Store 087 - Grande Prairie,SKU05429D79,"9,95","2,94",PROMO6EBF2B4B,1,30
TRXD3701C1D,CUSTF23B1564,20231207,AB029,AB Store 029 - Spruce Grove,SKU0BE6B0B5,0,0,,1,"94,9"
TRX8BAEDDAF,,20231207,AB097,AB Store 097 - Chestermere,SKU54582649,"24,95","12,48",PROMOD4961556,1,"53,05"
TRX6DF61542,,20231207,AB040,AB Store 040 - Wetaskiwin,SKU23B383E4,"47,99","47,99",,1,"98,93"
TRX7AE12B21,,20231207,AB088,AB Store 088 - Airdrie,,"49,95","49,95",,1,"99,9"
TRX9EE6E559,CUST8B16CB03,20231207,AB027,AB Store 027 - Grande Prairie,SKUA90FAFA9,"-17,48","-17,48",,-1,"-140,91"
TRX069CD68B,,20231207,ABWEB01,Alberta Online Store 01,SKUE1461711,"10,6","10,6",,1,"110,43"
TRX4D76BED5,,20231207,ABWEB01,Alberta Online Store 01,SKU28097A85,"12,5","12,5",,1,"102,47"
TRX56DD972E,,20231207,ABWEB01,Alberta Online Store 01,SKUFE5DFA98,"5,65","5,65",,1,"86,93"
TRX38D63712,,20231207,ABWEB01,Alberta Online Store 01,SKUDD0DA473,"9,5","9,5",,1,"101,74"
TRXBB5CC064,,20231207,ABWEB01,Alberta Online Store 01,,"-37,95","-37,95",,-1,"-108,89"
TRX22F448A4,,20231207,ABWEB01,Alberta Online Store 01,SKUDC9942A8,"27,96","27,96",,1,"117,88"
