Transaction_ID,Contact_ID,Date_transaction,Store_transaction_ID,Store_transaction_name,Item_ID,Unit_original_price,Unit_sale_price,Promotion_ID,Quantity_item,Transaction_value
TRX5879CF61,,20230302,AB028,AB Store 028 - Airdrie,,"9,95","5,15",PROMOA15EE2E3,1,"30,95"
TRXB8949376,,20230302,AB016,AB Store 016 - Camrose,SKUF702E174,"24,95","24,95",,1,"245,65"
TRX2A73832F,,20230302,AB083,AB Store 083 - Red Deer,,"36,99","18,49",PROMOA34667FA,1,"98,88"
TRX539248EE,CUSTD833637A,20230302,AB031,AB Store 031 - Okotoks,,"49,95","49,95",,1,"85,9"
TRX0DA76FEF,,20230302,ABWEB01,Alberta Online Store 01,SKU425CE880,"-39,95","-39,95",,-1,"-79,9"
TRX144AB27A,,20230302,AB096,AB Store 096 - Camrose,SKU9A5C1893,"-19,96","-19,96",,-1,"-19,96"
TRXF94E548B,,20230302,AB028,AB Store 028 - Airdrie,,"44,95","44,95",,1,"67,9"
TRX12492754,,20230302,ABWEB01,Alberta Online Store 01,SKU2A091549,"-17,49","-17,49",,-1,"-70,46"
TRX22FB1C3B,,20230302,ABWEB01,Alberta Online Store 01,SKUBF0172C1,"20,99","20,99",,1,"189,79"
TRX878591D9,CUST125D9EDC,20230302,AB039,AB Store 039 - Sherwood Park,SKUB75795F2,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRX708CEB5F,,20230302,ABWEB01,Alberta Online Store 01,SKUB37E9164,"10,32","10,32",,2,"61,92"
TRX2CC0DA80,CUST20ABF090,20230302,AB009,AB Store 009 - Spruce Grove,,"11,95","7,19",PROMO8A254670,1,"35,95"
TRXED83D98D,,20230302,ABWEB01,Alberta Online Store 01,SKUC6EE2AA8,"19,59","19,59",,1,"72,83"
TRX285ACBA4,,20230302,AB102,AB Store 102 - Edmonton,SKUD5088CEE,"11,95","7,19",PROMO8A254670,1,"111,82"
TRXE9146A14,CUSTCBEEF5EE,20230302,AB039,AB Store 039 - Sherwood Park,SKUC0ED3BCD,"69,95","69,95",,1,"69,95"
TRXCD34552F,,20230302,AB104,AB Store 104 - Lethbridge,SKU00D067CD,"21,99","11,01",PROMO55D9511E,1,"58,46"
TRX39A8292F,CUSTBF6A5BC0,20230302,AB015,AB Store 015 - Brooks,SKU621EB676,"26,95","9,28",PROMOB6CE2007,1,"51,9"
TRX3EB45CD6,,20230302,AB011,AB Store 011 - Okotoks,SKUE36BFE61,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRX90557F10,,20230302,AB002,AB Store 002 - Edmonton,SKUFEC0C20B,"11,95","7,19",PROMO8A254670,1,"35,95"
TRXA956637E,,20230302,AB023,AB Store 023 - Red Deer,,"-49,95","-49,95",,-1,"-104,9"
TRX71202179,,20230302,ABWEB01,Alberta Online Store 01,SKU8D6F3EB9,"49,95","49,95",,1,"96,93"
TRX59A67CC3,,20230303,AB006,AB Store 006 - Medicine Hat,SKU126916DD,"9,95","5,16",PROMOA15EE2E3,1,"214,83"
TRX004E2286,,20230303,AB007,AB Store 007 - Grande Prairie,SKU15C7D19F,"9,95","5,15",PROMOA15EE2E3,1,"75,87"
TRXF78AD20C,,20230303,ABWEB01,Alberta Online Store 01,SKU3EC2BFD6,"23,99","23,99",,1,"53,94"
TRX4B142120,,20230303,AB013,AB Store 013 - Banff,SKU0CB9AF05,"29,95","16,96",,1,"124,88"
TRX2A2158E7,,20230303,ABWEB01,Alberta Online Store 01,SKU1C1DA5A8,"-34,99","-34,99",,-1,"-34,99"
TRX97505A25,CUST1EA4B0FC,20230303,AB040,AB Store 040 - Wetaskiwin,SKU9A31E92A,"49,95","49,95",,1,0
TRX31B6B050,,20230303,AB088,AB Store 088 - Airdrie,SKU15BA69DC,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRXDACAD64A,,20230303,AB056,AB Store 056 - Camrose,,6,6,,1,"201,8"
TRXB3C7C268,,20230303,AB104,AB Store 104 - Lethbridge,SKUA1EE94D6,"27,99","27,99",,1,"42,98"
TRXE77DF688,,20230303,AB105,AB Store 105 - St. Albert,SKU8A2C8DC0,"9,99","4,99",PROMOA34667FA,1,"125,91"
TRXF24EF433,,20230303,ABWEB01,Alberta Online Store 01,SKUDC99804A,"9,21","9,21",,1,"26,95"
TRX749083B1,,20230303,AB103,AB Store 103 - Red Deer,SKU7A4FD854,"28,95","9,88",PROMOB6CE2007,1,"82,42"
TRXF1F8A369,,20230303,ABWEB01,Alberta Online Store 01,SKUFB8F86A4,"14,99","14,99",,1,"104,95"
TRXAACA157F,,20230303,ABWEB01,Alberta Online Store 01,SKUC1C8A775,"7,19","7,19",,1,"121,65"
TRX073FBAB6,,20230303,ABWEB01,Alberta Online Store 01,SKUD73DB333,"26,36","26,36",,1,"100,03"
TRX5417C424,,20230303,AB032,AB Store 032 - Fort McMurray,SKU19337007,"90,99","45,49",PROMO55D9511E,1,"85,44"
TRX0578E49E,,20230303,AB039,AB Store 039 - Sherwood Park,SKU896BF1B9,"35,95","35,95",,1,"197,75"
TRXCC8732A7,,20230303,AB099,AB Store 099 - Sherwood Park,SKU3FF2C3C5,"29,99","14,99",PROMO55D9511E,1,"39,49"
TRX45E578BD,,20230303,ABWEB01,Alberta Online Store 01,,"7,19","7,19",,1,"35,95"
TRX7E434E28,,20230303,AB078,AB Store 078 - Lloydminster,SKU818455E1,"21,99","10,99",PROMO55D9511E,1,"16,98"
TRX75439161,,20230303,AB104,AB Store 104 - Lethbridge,SKU944EA595,"17,99","17,99",,1,"62,96"
TRX5363AE72,,20230303,AB014,AB Store 014 - Canmore,,"9,95","5,16",PROMOA15EE2E3,1,"190,8"
TRXE3D13A70,,20230303,AB001,AB Store 001 - Calgary,SKUA6476768,"49,95","49,95",,1,"433,67"
TRXFC448809,,20230303,AB001,AB Store 001 - Calgary,,"9,95","5,16",PROMOA15EE2E3,1,"61,9"
TRX5E77ED58,,20230303,AB087,AB Store 087 - Grande Prairie,SKU5EF3ECBC,"24,95","8,54",PROMOB6CE2007,1,"109,87"
TRXEFF2BBD9,,20230303,AB039,AB Store 039 - Sherwood Park,SKU8359A6E8,"39,95","39,95",,1,"142,8"
TRXEA820696,,20230303,AB033,AB Store 033 - Banff,SKU22CAB844,"9,95","5,15",PROMOA15EE2E3,1,"30,95"
TRXE59406C8,,20230303,ABWEB01,Alberta Online Store 01,SKU22D01C4E,"9,21","9,21",,1,"98,85"
TRXA43EB105,,20230303,AB097,AB Store 097 - Chestermere,SKU935300EA,"29,95","29,95",,1,"234,14"
TRX0C3CB8FD,,20230303,AB028,AB Store 028 - Airdrie,,"11,95","7,19",PROMO8A254670,1,"35,95"
TRXEA89A466,CUST9FA508BF,20230303,AB037,AB Store 037 - Chestermere,SKU68A3AD27,"49,95","49,95",,1,"87,9"
TRXA6DFAC9C,,20230303,AB088,AB Store 088 - Airdrie,,"11,95","7,19",PROMO8A254670,1,"166,84"
TRXC080D8A4,,20230303,ABWEB01,Alberta Online Store 01,SKU90DBD5D4,"-11,89","-11,89",,-1,"-75,81"
TRX6EE4E550,,20230303,AB055,AB Store 055 - Brooks,SKU5A0D26D1,"11,95","7,19",PROMO8A254670,1,"35,95"
TRX613375C2,,20230303,AB087,AB Store 087 - Grande Prairie,SKU8B7378E7,"34,95","34,95",,1,"254,69"
TRXBB035881,,20230303,ABWEB01,Alberta Online Store 01,,"10,32","10,32",,2,"30,96"
TRXD748B66E,,20230303,AB094,AB Store 094 - Canmore,,"14,98","14,98",,1,"20,96"
TRX4A357D8A,,20230303,AB037,AB Store 037 - Chestermere,,"34,95","34,95",,1,"74,9"
TRXD13DF9EA,CUSTD548566B,20230303,AB107,AB Store 107 - Grande Prairie,,"29,95","22,46",PROMOC07FAA79,1,"120,84"
TRX23DB9AD3,,20230303,AB039,AB Store 039 - Sherwood Park,,10,10,,1,"39,95"
TRX926E1D83,CUST9FD3001C,20230304,AB107,AB Store 107 - Grande Prairie,SKU35AAE83B,"9,95","2,88",PROMO6EBF2B4B,1,"10,51"
TRX1007C056,,20230304,AB107,AB Store 107 - Grande Prairie,SKUB62A2941,"28,95","9,88",PROMOB6CE2007,1,"60,93"
TRXD00D9815,,20230304,AB004,AB Store 004 - Lethbridge,SKUFC6C34DE,"7,19","7,19",,1,"106,85"
TRXFD5D2E1E,CUSTA6AAD7C5,20230304,AB103,AB Store 103 - Red Deer,SKU30C4962C,"-6,65","-6,65",,-1,0
TRXADE2E56B,,20230304,AB040,AB Store 040 - Wetaskiwin,SKUF21D2588,"11,95","7,19",PROMO8A254670,1,"102,85"
TRXA156D20D,CUSTB90D6F1F,20230304,AB032,AB Store 032 - Fort McMurray,SKU8AB3C511,"29,95","29,95",,1,"181,75"
TRXDF951D2B,,20230304,AB046,AB Store 046 - Medicine Hat,,"49,95","49,95",,1,"246,7"
TRX1E515688,CUST309D8C2B,20230304,AB026,AB Store 026 - Medicine Hat,SKU8E27907B,"24,95","8,91",PROMOB6CE2007,1,"24,95"
TRXDFBEF721,,20230304,AB087,AB Store 087 - Grande Prairie,SKUA751CFF9,"19,95","8,04",PROMOB6CE2007,1,"68,9"
TRX1CEEC9A8,CUSTDE690B11,20230304,AB097,AB Store 097 - Chestermere,,"11,95","7,19",PROMO8A254670,1,"156,8"
TRXEE90217F,,20230304,AB088,AB Store 088 - Airdrie,SKU0001BD0F,"49,95","49,95",,1,"103,94"
TRX299BB167,,20230304,AB028,AB Store 028 - Airdrie,SKU1204A923,"11,95","7,19",PROMO8A254670,1,"35,95"
TRX08B93E4B,,20230304,ABWEB01,Alberta Online Store 01,SKU117148DD,"24,95","24,95",,1,"52,9"
TRXAB13E1FF,,20230304,AB092,AB Store 092 - Fort McMurray,SKUD7F289F9,0,0,,1,"65,95"
TRX967DDFEF,,20230304,AB026,AB Store 026 - Medicine Hat,,"49,95","49,95",,1,"154,85"
TRXF1E84D8D,,20230304,AB039,AB Store 039 - Sherwood Park,SKUC51167FE,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRXB618B26C,,20230304,AB077,AB Store 077 - Chestermere,SKU1ACACF2C,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRXC154855A,,20230304,ABWEB01,Alberta Online Store 01,SKU19F6C8E0,"27,99","27,99",,1,"140,64"
TRX930B0209,,20230304,AB093,AB Store 093 - Banff,SKUEBDF50D4,"9,95",3,PROMO6EBF2B4B,1,"162,87"
TRXCA6EB350,CUSTD00C03D5,20230304,AB009,AB Store 009 - Spruce Grove,SKUC3F58C32,"49,95","49,95",,1,"301,59"
TRX1BEB653B,,20230304,AB016,AB Store 016 - Camrose,SKU9F6A2056,"35,95","35,95",,1,"267,7"
TRX2B121601,,20230304,AB031,AB Store 031 - Okotoks,SKU45EA4D31,"20,99","20,99",,1,"266,73"
TRXCC1E429F,,20230304,AB026,AB Store 026 - Medicine Hat,SKU215D75ED,"26,48","26,48",,1,"26,48"
TRXAE966624,,20230304,AB101,AB Store 101 - Calgary,SKU6AEA14DF,"24,99","12,49",PROMOA34667FA,1,"58,93"
TRXD19C0C6B,,20230304,AB107,AB Store 107 - Grande Prairie,SKUE02BE602,"9,95","2,83",PROMO6EBF2B4B,1,"77,48"
TRX411132E7,,20230304,ABWEB01,Alberta Online Store 01,SKU83360729,"25,95","25,95",,1,"25,95"
TRX7214BC39,,20230304,ABWEB01,Alberta Online Store 01,SKU75DA819E,"22,46","22,46",,1,"123,35"
TRXE6E46842,CUST941D69CF,20230304,AB083,AB Store 083 - Red Deer,SKUBC293503,"75,95","75,95",,1,"75,95"
TRX8395AC3D,,20230305,AB101,AB Store 101 - Calgary,SKU75D3D681,"35,95","35,95",,1,"364,68"
TRX4F158A5D,,20230305,AB087,AB Store 087 - Grande Prairie,SKUC0DF7C45,"75,95","75,95",,1,"191,85"
TRX152686C0,CUST27EF85CC,20230305,AB099,AB Store 099 - Sherwood Park,,"11,95","7,19",PROMO8A254670,1,"77,94"
TRXB4447747,,20230305,AB056,AB Store 056 - Camrose,,"11,95","7,19",PROMO8A254670,1,"95,85"
TRX9F2C9B75,,20230305,AB092,AB Store 092 - Fort McMurray,,"19,95","9,98",,1,"19,95"
TRXE8D66E53,,20230305,AB092,AB Store 092 - Fort McMurray,SKU3F572CD7,0,0,,1,"110,94"
TRX12D85B9F,,20230305,AB077,AB Store 077 - Chestermere,,"34,95","34,95",,1,"127,77"
TRXE2D7E3E1,,20230305,AB097,AB Store 097 - Chestermere,SKU864CDC89,"11,95","7,19",PROMO8A254670,1,"468,48"
TRX592921D7,,20230305,AB087,AB Store 087 - Grande Prairie,SKU0AD57DF3,"24,99","12,49",PROMOA34667FA,1,"85,96"
TRX04B16C4D,,20230305,AB038,AB Store 038 - Lloydminster,SKU9751E106,"5,16","5,16",,1,"30,96"
TRX8A1F5383,,20230305,AB002,AB Store 002 - Edmonton,SKUECC5543A,"7,19","7,19",,1,"35,95"
TRX57D320C4,,20230305,AB080,AB Store 080 - Wetaskiwin,SKU818031B3,"26,95","8,98",PROMOB6CE2007,1,"26,95"
TRXF12A0125,,20230305,AB101,AB Store 101 - Calgary,SKU3889B7D0,"11,95","7,19",PROMO8A254670,1,"71,9"
TRX2329BA60,,20230305,AB081,AB Store 081 - Calgary,,6,6,,1,"51,95"
TRXB983AE1B,,20230305,AB012,AB Store 012 - Fort McMurray,SKU86CB428F,"24,95","24,95",,1,"60,9"
TRX9157A7F1,,20230305,AB044,AB Store 044 - Lethbridge,SKUC658283E,"49,95","49,95",,1,"-65,95"
TRXCA5FA4D1,,20230305,AB023,AB Store 023 - Red Deer,SKU5BBC85BD,"34,95","26,21",PROMOC07FAA79,1,"185,27"
TRX1C5AF58E,,20230305,AB101,AB Store 101 - Calgary,SKU7D46C19E,"11,99","11,99",,1,"47,96"
TRX9450C9C1,,20230305,AB026,AB Store 026 - Medicine Hat,SKU7AB72EEE,"9,95","5,15",PROMOA15EE2E3,1,"30,95"
TRX36360237,,20230305,AB102,AB Store 102 - Edmonton,SKU4260A500,"29,95","29,95",,1,"67,9"
TRXF78D7F47,,20230305,AB026,AB Store 026 - Medicine Hat,,"11,95","7,19",PROMO8A254670,1,"35,95"
TRX42C43C71,CUST4EAA9C8B,20230305,AB027,AB Store 027 - Grande Prairie,SKU30590F79,"9,95","5,15",PROMOA15EE2E3,1,"30,95"
TRX29C1E57B,,20230305,AB011,AB Store 011 - Okotoks,SKU5C9F5EFD,"8,75","8,75",,1,0
TRX01655C84,,20230305,AB016,AB Store 016 - Camrose,SKU66C1C03D,"11,95","7,19",PROMO8A254670,1,"140,8"
TRX8887B03E,,20230305,AB026,AB Store 026 - Medicine Hat,,"11,95","7,19",PROMO8A254670,1,"55,9"
TRX53760F71,,20230305,AB017,AB Store 017 - Chestermere,SKUD54BA35F,"27,99","27,99",,1,0
TRXBBE91C28,,20230305,AB105,AB Store 105 - St. Albert,SKUBF5679D7,"9,95","2,78",PROMO6EBF2B4B,1,"83,47"
TRX720F52DB,CUST83C2CD17,20230305,AB027,AB Store 027 - Grande Prairie,SKU695A23C4,"39,95","39,95",,1,"39,95"
TRX122BFA75,,20230305,AB003,AB Store 003 - Red Deer,SKUA45A29D6,"26,95","9,22",PROMOB6CE2007,1,"112,8"
TRX2A736E94,,20230306,ABWEB01,Alberta Online Store 01,SKU2BBDF3B5,"10,11","10,11",,1,"26,95"
TRX11D92D1A,CUSTA1150291,20230306,AB015,AB Store 015 - Brooks,SKU79C75EF4,"11,95","7,19",PROMO8A254670,1,"102,85"
TRXDD7E5B7D,,20230306,AB039,AB Store 039 - Sherwood Park,SKU9C85C916,"11,95","7,19",PROMO8A254670,1,"78,9"
TRX3F44102C,,20230306,AB077,AB Store 077 - Chestermere,SKU9F961B4E,"34,99","34,99",,1,"46,98"
TRX08B520D8,,20230306,ABWEB01,Alberta Online Store 01,,"7,19","7,19",,1,"35,95"
TRXD7FD66B4,,20230306,ABWEB01,Alberta Online Store 01,SKUB93EFFDC,"34,95","34,95",,1,"69,9"
TRX248DDCD6,,20230306,ABWEB01,Alberta Online Store 01,SKUA8805935,"7,48","7,48",,1,"57,91"
TRX29229422,,20230306,ABWEB01,Alberta Online Store 01,SKU6D63BB3D,"37,95","37,95",,1,"107,85"
TRX7605A451,,20230306,AB032,AB Store 032 - Fort McMurray,SKU952F8330,"49,95","49,95",,1,"285,7"
TRX03B1E53B,,20230306,AB077,AB Store 077 - Chestermere,SKUE6C62965,"11,95","3,27",PROMO6EBF2B4B,1,"100,97"
TRX456BF562,CUSTB555A406,20230306,AB105,AB Store 105 - St. Albert,SKUDED94B70,"10,99","10,99",,1,"124,4"
TRXA2755566,,20230306,AB107,AB Store 107 - Grande Prairie,SKU42678E18,"30,99","15,5",PROMOA34667FA,1,"122,38"
TRX56AC67CC,,20230306,AB077,AB Store 077 - Chestermere,SKU2A972381,"52,99","52,99",,1,"109,93"
TRX11028448,,20230306,ABWEB01,Alberta Online Store 01,SKU5EE9D6D8,"8,75","8,75",,1,"121,75"
TRX643AFAB6,,20230306,ABWEB01,Alberta Online Store 01,SKUEAD75526,"32,95","32,95",,1,"237,7"
TRX28F3B2E7,,20230306,ABWEB01,Alberta Online Store 01,,"14,38","14,38",,2,"71,9"
TRXCD6C1896,,20230306,ABWEB01,Alberta Online Store 01,SKUA398A97C,"29,95","29,95",,1,"67,9"
TRX84DFB621,,20230306,AB029,AB Store 029 - Spruce Grove,SKUC21C0CEA,"5,16","5,16",,1,"30,95"
TRX12A803C7,,20230306,AB026,AB Store 026 - Medicine Hat,SKU4763D4ED,"29,95","29,95",,1,"186,75"
TRX377D2A64,CUST1D860476,20230306,AB078,AB Store 078 - Lloydminster,SKU7A85015F,"9,95","2,78",PROMO6EBF2B4B,1,"53,99"
TRX3162ABEE,,20230306,AB044,AB Store 044 - Lethbridge,SKUCC676F6B,"11,95","7,19",PROMO8A254670,1,"57,94"
TRX84A2A826,,20230306,ABWEB01,Alberta Online Store 01,SKU99EF67E0,"9,21","9,21",,1,"26,95"
TRXC2879220,,20230306,ABWEB01,Alberta Online Store 01,SKU07B085E9,10,10,,1,"85,95"
TRX47EBBF21,,20230306,AB083,AB Store 083 - Red Deer,SKU3D6624BC,"12,99","6,49",PROMOA34667FA,1,"49,97"
TRXF899FE30,,20230306,ABWEB01,Alberta Online Store 01,SKU173D8EA7,"9,36","9,36",,1,"46,9"
TRX74B7D111,,20230306,ABWEB01,Alberta Online Store 01,SKUD9155647,"7,19","7,19",,1,"71,9"
TRX602ED161,,20230306,ABWEB01,Alberta Online Store 01,SKU3DF75030,"6,65","6,65",,1,"152,8"
TRXB90FAF8C,,20230306,AB029,AB Store 029 - Spruce Grove,SKUF33B29D7,"39,95","39,95",,1,"77,9"
TRXA12118B5,,20230306,AB048,AB Store 048 - Airdrie,SKU151AE449,"26,99","26,99",,1,"120,95"
TRX841F40FF,,20230306,ABWEB01,Alberta Online Store 01,SKU351F428D,"7,19","7,19",,1,"55,85"
TRXE52CE5BB,,20230306,ABWEB01,Alberta Online Store 01,SKU9F9ABBE5,"35,95","35,95",,1,"72,9"
TRX194A8A7E,,20230306,AB016,AB Store 016 - Camrose,SKUBB3FC5E2,"34,99","34,99",,1,"193,36"
TRX61E2DFC8,,20230306,ABWEB01,Alberta Online Store 01,SKU849B1442,"31,96","31,96",,1,"79,88"
TRX5D0D9BE3,,20230306,AB055,AB Store 055 - Brooks,SKUF716E53A,"-32,95","-32,95",,-1,"-108,85"
TRX5D478F25,,20230306,AB001,AB Store 001 - Calgary,,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRX270D3B63,,20230306,ABWEB01,Alberta Online Store 01,SKUD4BB9501,"9,45","9,45",,1,"45,9"
TRX296DFB69,CUST4DC76244,20230306,AB088,AB Store 088 - Airdrie,SKU6A103E84,"12,99","12,99",,1,"12,99"
TRX7813E7F0,CUST6A2B2550,20230307,ABWEB01,Alberta Online Store 01,SKUA7618E47,"39,95","39,95",,1,"82,9"
TRX0FF11775,,20230307,ABWEB01,Alberta Online Store 01,SKU19A1DDE1,"34,99","34,99",,1,"61,58"
TRX3B6A66C4,,20230307,ABWEB01,Alberta Online Store 01,SKU0BA94788,"35,95","35,95",,1,"35,95"
TRX29AD55EB,,20230307,AB087,AB Store 087 - Grande Prairie,,"29,95","29,95",,1,"110,92"
TRXB91042F5,CUSTA017FD35,20230307,AB078,AB Store 078 - Lloydminster,SKU10131B53,"14,99","7,49",PROMOA34667FA,1,"19,48"
TRX7823AB10,,20230307,ABWEB01,Alberta Online Store 01,SKUF9B83A98,"-29,99","-29,99",,-1,"-89,97"
TRX5762EEEE,,20230307,ABWEB01,Alberta Online Store 01,SKU0815A37B,"9,56","9,56",,1,"139,92"
