Transaction_ID,Contact_ID,Date_transaction,Store_transaction_ID,Store_transaction_name,Item_ID,Unit_original_price,Unit_sale_price,Promotion_ID,Quantity_item,Transaction_value
TRX81775812,,20230501,AB033,AB Store 033 - Banff,,"11,95","7,19",PROMO8A254670,1,"113,83"
TRX7A924DD4,CUSTAE83870C,20230501,AB081,AB Store 081 - Calgary,SKU9EF85178,"37,99","18,99",PROMOA34667FA,1,"68,94"
TRXCCFDBB7F,,20230501,ABWEB01,Alberta Online Store 01,SKU42CD6E11,"34,95","34,95",,1,"54,94"
TRX818E6010,,20230501,ABWEB01,Alberta Online Store 01,SKU07D28391,"12,88","12,88",,1,"34,95"
TRX0BB5999F,,20230501,AB040,AB Store 040 - Wetaskiwin,SKUBB9090E3,"29,95","10,57",PROMOFCB09735,1,"29,95"
TRX5B23D72B,,20230501,ABWEB01,Alberta Online Store 01,SKU85E874B1,"11,65","11,65",,1,"66,89"
TRX3F82E4C3,,20230501,AB105,AB Store 105 - St. Albert,SKU9F2177CB,"37,99","18,99",PROMOA34667FA,1,"55,48"
TRX7D685187,CUSTB957195F,20230501,AB023,AB Store 023 - Red Deer,SKU55FC4A57,"11,95","7,19",PROMO8A254670,1,"201,7"
TRXC3D4C892,,20230501,ABWEB01,Alberta Online Store 01,SKU3405DB14,"-29,95","-29,95",,-1,"-174,8"
TRX0CB3FEE6,,20230501,AB081,AB Store 081 - Calgary,,"9,95","5,16",PROMOA15EE2E3,1,"65,94"
TRXD3EDF8FD,,20230501,ABWEB01,Alberta Online Store 01,SKU35DCCA7B,14,14,,1,"98,98"
TRX7FC5D4A7,,20230501,AB107,AB Store 107 - Grande Prairie,SKU1BCDF1C9,"25,99","12,99",PROMOA34667FA,1,"34,44"
TRXAC13E3AA,,20230501,AB002,AB Store 002 - Edmonton,SKUDAE2B033,"59,95","59,95",,1,"184,8"
TRX8486B7CD,,20230501,AB085,AB Store 085 - St. Albert,,"37,95","37,95",,1,"242,7"
TRX818E6010,,20230501,ABWEB01,Alberta Online Store 01,SKUA6EC203F,"12,88","12,88",,1,"34,95"
TRX52A8A769,,20230501,ABWEB01,Alberta Online Store 01,,"7,19","7,19",,1,"66,52"
TRXCBBF7E70,,20230501,AB104,AB Store 104 - Lethbridge,SKU1048F659,"11,99","5,99",PROMOA34667FA,1,"70,45"
TRXBFA35902,,20230501,AB015,AB Store 015 - Brooks,SKUC1DDDAD3,"11,95","7,19",PROMO8A254670,1,"35,95"
TRX0E51EA30,CUST1427CCB2,20230502,AB042,AB Store 042 - Edmonton,,"11,95","7,19",PROMO8A254670,1,"85,9"
TRX175C1B9A,,20230502,ABWEB01,Alberta Online Store 01,SKU25E4F207,"8,81","8,81",,1,"99,85"
TRX1A8B3885,CUST4DC76244,20230502,AB088,AB Store 088 - Airdrie,SKUA4859517,"9,95",3,PROMO6EBF2B4B,1,30
TRX142A26BA,,20230502,ABWEB01,Alberta Online Store 01,SKU3D801AC9,"-12,5","-12,5",,-1,"-55,5"
TRX640242A9,,20230502,ABWEB01,Alberta Online Store 01,,"31,39","31,39",,1,"104,87"
TRX8789B370,,20230502,ABWEB01,Alberta Online Store 01,SKUF1EB089D,"35,95","35,95",,1,"262,69"
TRX22A90863,,20230502,ABWEB01,Alberta Online Store 01,SKUA031ADE2,15,15,,1,"32,5"
TRX5B07593E,,20230502,ABWEB01,Alberta Online Store 01,,"29,95","29,95",,1,"132,8"
TRX391C2522,,20230502,ABWEB01,Alberta Online Store 01,SKU3E06ABBD,"21,59","21,59",,1,"35,59"
TRX6DF56279,,20230502,ABWEB01,Alberta Online Store 01,SKU3D510C57,"9,98","9,98",,1,"91,52"
TRX9A948244,,20230502,AB105,AB Store 105 - St. Albert,SKU996B9B09,"41,99","41,99",,1,"88,47"
TRX945F638A,,20230502,ABWEB01,Alberta Online Store 01,SKU8CC4A5AE,"29,99","29,99",,1,"136,95"
TRX09AAE9C4,,20230502,ABWEB01,Alberta Online Store 01,SKUFE4BB2E1,"12,48","12,48",,1,"207,22"
TRXE35D8BCC,,20230502,AB004,AB Store 004 - Lethbridge,SKU0DF45E36,"39,95","39,95",,1,"39,95"
TRXEF76F843,,20230502,AB013,AB Store 013 - Banff,,"11,95","7,19",PROMO8A254670,1,"325,6"
TRXDB48B897,,20230502,ABWEB01,Alberta Online Store 01,SKU72224C23,"5,16","5,16",,1,"81,9"
TRX39E13DE0,,20230502,ABWEB01,Alberta Online Store 01,SKUC79DB1A3,"5,16","5,16",,1,"30,96"
TRX1ECE4D65,,20230502,AB012,AB Store 012 - Fort McMurray,,"24,95","12,48",,1,"60,9"
TRX3A6BBCC3,,20230502,AB001,AB Store 001 - Calgary,,"37,95","37,95",,1,"241,75"
TRX4ADE226C,,20230502,AB084,AB Store 084 - Lethbridge,SKU2B5B925B,"37,98","37,98",,1,"217,26"
TRX5796E515,,20230502,AB105,AB Store 105 - St. Albert,SKU51FE79A4,"37,99",19,PROMOA34667FA,1,"115,89"
TRX3E9EEB0E,,20230502,AB019,AB Store 019 - Sherwood Park,SKUFB3CBDA9,"9,95","5,16",PROMOA15EE2E3,1,"286,73"
TRXB652D208,,20230502,ABWEB01,Alberta Online Store 01,SKU1A3DFE7D,"37,99","37,99",,1,"89,97"
TRX77DE9A03,,20230502,AB025,AB Store 025 - St. Albert,SKU2BECC71B,"29,95","22,46",PROMOC07FAA79,1,"115,86"
TRX869B3D12,,20230503,ABWEB01,Alberta Online Store 01,SKUE5080CE9,"19,79","19,79",,1,"39,58"
TRX9DD765D3,,20230503,ABWEB01,Alberta Online Store 01,SKUF74141D4,"9,99","9,99",,1,"80,91"
TRX5F0F8108,,20230503,ABWEB01,Alberta Online Store 01,SKUF3CD094F,"10,57","10,57",,1,"29,95"
TRX755C0136,,20230503,ABWEB01,Alberta Online Store 01,SKU04E1C65A,"24,99","24,99",,1,"24,99"
TRXE5F2218F,,20230503,AB011,AB Store 011 - Okotoks,,"39,95","39,95",,1,"194,79"
TRX0B38BB86,,20230503,ABWEB01,Alberta Online Store 01,SKU6F76B2BA,"11,04","11,04",,1,"34,96"
TRX613F94BC,,20230503,AB083,AB Store 083 - Red Deer,SKUE784C6FB,"24,95","24,95",,1,"197,7"
TRX656554CE,CUST3903CBAF,20230503,ABWEB01,Alberta Online Store 01,SKU77D74699,"11,23","11,23",,1,"54,9"
TRX7C409F8F,,20230503,AB016,AB Store 016 - Camrose,,"9,95","5,16",PROMOA15EE2E3,1,"130,85"
TRXCDC855CD,,20230503,ABWEB01,Alberta Online Store 01,SKUA461ECF1,"26,99","26,99",,1,"26,99"
TRXF24A5CCD,,20230503,ABWEB01,Alberta Online Store 01,SKUC469B8C1,"25,46","25,46",,1,"128,26"
TRXFD337D26,,20230503,AB097,AB Store 097 - Chestermere,SKU568E235B,"24,95","8,58",PROMOFCB09735,1,"112,86"
TRXAF4EC4DE,,20230503,AB042,AB Store 042 - Edmonton,SKU555EF12D,-19,-19,,-1,-148
TRX18158ACD,,20230503,AB092,AB Store 092 - Fort McMurray,,"-20,99","-20,99",,-1,"-20,99"
TRX8463FB92,,20230503,AB086,AB Store 086 - Medicine Hat,SKU8DBE3D1C,"9,95","5,15",PROMOA15EE2E3,1,"123,84"
TRX46200A06,,20230503,AB093,AB Store 093 - Banff,SKU458C5519,"31,99","14,99",PROMO366D6919,1,"109,9"
TRX7C278D3B,,20230503,AB107,AB Store 107 - Grande Prairie,SKU3773CFCA,"27,99",14,PROMOA34667FA,1,"16,99"
TRXE426BC31,,20230503,AB016,AB Store 016 - Camrose,SKU32D455F2,"27,99","27,99",,1,"85,97"
TRX02948AB6,CUST41FA7DBF,20230503,AB046,AB Store 046 - Medicine Hat,SKU3237C693,"19,99","19,99",,1,"39,98"
TRXDB3C750A,CUSTF67486CD,20230503,AB002,AB Store 002 - Edmonton,SKUF15299C0,"22,95","12,28",,1,"22,95"
TRX9EB7E192,,20230503,ABWEB01,Alberta Online Store 01,SKU7ECB12DB,"9,99","9,99",,1,"88,93"
TRX0F003043,,20230503,AB048,AB Store 048 - Airdrie,SKU0DD4F91B,"49,95","49,95",,1,"134,85"
TRXC22ED89A,,20230503,ABWEB01,Alberta Online Store 01,SKU8266D45D,"14,38","14,38",,2,"100,66"
TRX1CB010AF,CUST70A212A6,20230503,AB104,AB Store 104 - Lethbridge,SKU3CBBCB6C,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRX57BB42C6,,20230503,ABWEB01,Alberta Online Store 01,SKU79C75EF4,"7,19","7,19",,1,"35,95"
TRXBDB13E8A,,20230503,AB033,AB Store 033 - Banff,SKUEC8EEF9C,"-23,99","-23,99",,-1,"-23,99"
TRX120C914B,,20230503,ABWEB01,Alberta Online Store 01,SKUC72A7106,"13,59","13,59",,1,"34,95"
TRX97E2C45B,,20230503,AB087,AB Store 087 - Grande Prairie,,"49,95","49,95",,1,"99,9"
TRX5EC55B31,,20230504,ABWEB01,Alberta Online Store 01,SKU66BA16C6,"17,5","17,5",,1,"48,49"
TRX65577A5F,CUST61D534D6,20230504,AB055,AB Store 055 - Brooks,SKUEA104468,"9,95","5,16",PROMOA15EE2E3,1,"178,75"
TRX22C5F3D4,,20230504,ABWEB01,Alberta Online Store 01,SKU87387F94,"12,88","12,88",,1,"34,96"
TRXFABEB863,,20230504,ABWEB01,Alberta Online Store 01,SKU9D0CF793,10,10,,1,"80,96"
TRX57635CE6,CUST7AC7DBC5,20230504,AB013,AB Store 013 - Banff,SKUA8E61214,"10,99","10,99",,1,"20,98"
TRX02261F2A,,20230504,ABWEB01,Alberta Online Store 01,SKU110D9875,"5,16","5,16",,1,"105,85"
TRXA086365A,CUSTA9F8E86D,20230504,AB026,AB Store 026 - Medicine Hat,SKU85C37CD4,"11,95","7,19",PROMO8A254670,1,"35,95"
TRX282B82D3,,20230504,AB104,AB Store 104 - Lethbridge,SKUF6CD3E66,"2,99","1,5",PROMOA34667FA,1,"21,48"
TRX562BCCAF,CUST708D32FA,20230504,AB096,AB Store 096 - Camrose,SKUF7D4910D,"-5,99","-5,99",,-1,"26,96"
TRX4843A63F,,20230504,AB105,AB Store 105 - St. Albert,SKU2634714E,"21,99","10,99",PROMOA34667FA,1,"35,97"
TRX3BF410B6,,20230504,AB048,AB Store 048 - Airdrie,,"19,95","9,97",,1,"19,95"
TRX0DD4F1FB,CUST138EBBA4,20230504,AB021,AB Store 021 - Calgary,SKU11D137F4,"29,99","29,99",,1,"295,62"
TRX7E6BEFD9,,20230504,AB103,AB Store 103 - Red Deer,SKU0AE33A95,"37,99",19,PROMOA34667FA,1,"28,99"
TRX1E758B91,CUSTF83B8DE6,20230504,AB087,AB Store 087 - Grande Prairie,SKUC2A30C3A,-3,-3,,-1,0
TRX04DAD1C4,,20230504,AB047,AB Store 047 - Grande Prairie,SKU6F98C2DF,"19,99","19,99",,1,"39,98"
TRXE129458C,,20230504,ABWEB01,Alberta Online Store 01,SKU9382994F,"19,27","19,27",,1,"65,59"
TRX25F0AC25,CUSTCE2F2E83,20230504,AB107,AB Store 107 - Grande Prairie,,"11,99","6,02",PROMOA34667FA,1,"79,41"
TRX6872521F,,20230504,ABWEB01,Alberta Online Store 01,,"29,98","29,98",,1,"59,96"
TRX96268065,CUST883B1E11,20230504,AB105,AB Store 105 - St. Albert,SKU46704C1A,"23,99","11,99",PROMOA34667FA,1,"129,37"
TRX90239C7E,,20230504,AB077,AB Store 077 - Chestermere,SKU4F87F318,"29,95","9,99",PROMOFCB09735,1,-15
TRXBFF36324,,20230504,AB031,AB Store 031 - Okotoks,,"20,99","20,99",,1,"20,99"
TRX5DF28C47,CUST1276F0C3,20230504,AB088,AB Store 088 - Airdrie,SKUBAFDF292,"23,99","11,99",PROMOA34667FA,1,"220,85"
TRX8BA37B19,CUST4B02A057,20230504,AB026,AB Store 026 - Medicine Hat,SKUEF9AB1E6,"55,95","55,95",,1,"158,88"
TRXFAFEA9B3,,20230504,AB004,AB Store 004 - Lethbridge,,"11,95","7,19",PROMO8A254670,1,"71,9"
TRX0B51BFF1,,20230504,ABWEB01,Alberta Online Store 01,SKUCA23F05B,"5,16","5,16",,1,"50,91"
TRX93D8D4BC,,20230504,AB004,AB Store 004 - Lethbridge,SKU9A2F0450,"29,95","10,35",PROMOFCB09735,1,"94,85"
TRXA3BAA7FF,CUST09AB6205,20230504,AB046,AB Store 046 - Medicine Hat,,"49,95","49,95",,1,"72,9"
TRX0DE34ABF,,20230504,AB012,AB Store 012 - Fort McMurray,SKU76EE93E9,"29,95","22,46",PROMOC07FAA79,1,"-7,49"
TRXF3E7698E,CUSTA75904F6,20230504,AB084,AB Store 084 - Lethbridge,SKU40BE2045,"20,99","10,49",PROMOA34667FA,1,"50,47"
TRX83C3961B,,20230504,AB016,AB Store 016 - Camrose,,"37,95","37,95",,1,"184,75"
TRX27979E33,,20230504,AB026,AB Store 026 - Medicine Hat,SKUFE3FB469,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRX746B69B8,CUST1FCDF24E,20230504,AB086,AB Store 086 - Medicine Hat,,"-49,95","-49,95",,-1,"-304,7"
TRXBE2290E7,,20230504,AB026,AB Store 026 - Medicine Hat,SKUD61C9819,"35,95","35,95",,1,"70,9"
TRX9E22FE30,,20230504,AB032,AB Store 032 - Fort McMurray,SKU4F335A95,"9,99","9,99",,1,"234,32"
TRXEE65617D,,20230504,AB037,AB Store 037 - Chestermere,SKUB82DD7C7,"22,48","22,48",,1,"111,3"
TRXFBFA2E72,,20230504,ABWEB01,Alberta Online Store 01,,"29,98","29,98",,1,"59,96"
TRX84A0FF9B,,20230504,AB042,AB Store 042 - Edmonton,SKU68A69CEE,"34,95","34,95",,1,"310,64"
TRXE8B7AAF3,CUSTA431E6E2,20230505,AB099,AB Store 099 - Sherwood Park,SKU35DA5A0F,"9,95","5,16",PROMOA15EE2E3,1,"48,9"
TRX77B8A4E2,,20230505,AB099,AB Store 099 - Sherwood Park,SKU3E4BAD22,"29,95","29,95",,1,"75,89"
TRX2898C3BD,,20230505,AB101,AB Store 101 - Calgary,SKUBD4A741E,"7,99","7,99",,1,"65,94"
TRX625972A0,,20230505,AB101,AB Store 101 - Calgary,SKU3A0DFE3C,"39,95","39,95",,1,"39,95"
TRXCD026C47,,20230505,AB021,AB Store 021 - Calgary,SKU522F2747,"7,99","7,99",,1,"23,97"
TRXD673AB90,CUSTC91A4E6D,20230505,AB088,AB Store 088 - Airdrie,SKUD86410B7,"10,99","5,51",PROMOA34667FA,1,"45,93"
TRX0DBFA22F,,20230505,AB047,AB Store 047 - Grande Prairie,SKU42916221,"29,95","29,95",,1,"65,9"
TRX25E66167,CUSTAD058662,20230505,AB042,AB Store 042 - Edmonton,SKU1D344189,"34,95","34,95",,1,"129,8"
TRX3D8A0764,,20230505,AB012,AB Store 012 - Fort McMurray,SKUE65AAFB3,"11,95","7,19",PROMO8A254670,1,"46,94"
TRX6B6FF69D,,20230505,AB080,AB Store 080 - Wetaskiwin,SKUBDC746F5,"17,99","8,99",PROMOA34667FA,1,"37,95"
TRX721E8C2F,,20230505,AB006,AB Store 006 - Medicine Hat,,10,10,,1,"197,75"
TRXD17B5277,,20230505,ABWEB02,Alberta Online Store 02,SKUEDB30F95,"10,57","10,57",,1,"194,72"
TRX5F5A79E0,,20230505,ABWEB01,Alberta Online Store 01,SKU38E627A3,"11,33","11,33",,1,"82,56"
TRX014522E8,,20230505,AB105,AB Store 105 - St. Albert,SKU0585C58D,"9,95","2,38",PROMO6EBF2B4B,1,"65,95"
TRX1ED553C3,,20230505,AB039,AB Store 039 - Sherwood Park,,"9,95","5,97",PROMOCA229A6C,1,"103,48"
TRX8A71B1A6,,20230505,AB037,AB Store 037 - Chestermere,,"34,95","34,95",,1,"104,85"
TRX68BF5844,,20230505,AB041,AB Store 041 - Calgary,,"20,99","20,99",,1,"156,84"
TRXAF783B50,,20230505,AB104,AB Store 104 - Lethbridge,SKU05BE000A,"24,99","12,49",PROMOA34667FA,1,"50,97"
TRXEA06B386,,20230505,AB087,AB Store 087 - Grande Prairie,SKU3EC6C8A9,"9,95","2,73",PROMO6EBF2B4B,1,30
TRX0F482FEA,CUST7C28043D,20230505,AB092,AB Store 092 - Fort McMurray,,"49,95","49,95",,1,"99,9"
TRX44D11BCD,,20230505,AB040,AB Store 040 - Wetaskiwin,SKUEC18240C,"9,95","5,16",PROMOA15EE2E3,1,"177,75"
TRX3CA26047,CUSTB1B659FF,20230505,AB078,AB Store 078 - Lloydminster,SKUF94F02C8,"20,99","10,49",PROMOA34667FA,1,"96,47"
TRX0DFCD89C,,20230505,ABWEB01,Alberta Online Store 01,SKUFE4BB2E1,"12,48","12,48",,1,"122,31"
TRX3F56F28D,,20230505,ABWEB01,Alberta Online Store 01,,"30,95","30,95",,6,"90,8"
TRX9D89F6ED,,20230505,AB019,AB Store 019 - Sherwood Park,SKU4DB30C5A,"9,95","5,16",PROMOA15EE2E3,1,"144,8"
TRX0A16DB90,,20230505,ABWEB01,Alberta Online Store 01,SKUDBD485D3,"29,98","29,98",,2,"81,93"
TRXA7A651AA,,20230505,ABWEB01,Alberta Online Store 01,SKU6D92E46D,"47,96","47,96",,1,"79,92"
TRXB3C0FC57,,20230505,AB026,AB Store 026 - Medicine Hat,,"34,95","26,21",PROMOC07FAA79,1,"92,37"
TRXA9560248,CUSTEBA9D608,20230505,AB026,AB Store 026 - Medicine Hat,,"20,99","20,99",,1,"20,99"
TRXBCE24B0A,,20230505,ABWEB01,Alberta Online Store 01,SKU7747BC42,"17,5","17,5",,1,"167,96"
TRXEF0CD4C0,CUSTE57F3532,20230505,AB092,AB Store 092 - Fort McMurray,,"49,98","24,99",PROMOA34667FA,1,"109,88"
TRX5573C50F,,20230505,AB077,AB Store 077 - Chestermere,SKUCC7ADB60,"11,95","7,19",PROMO8A254670,1,"127,84"
TRX1749E8DA,,20230505,AB044,AB Store 044 - Lethbridge,,6,6,,1,"315,63"
TRX2586EFE3,,20230505,ABWEB01,Alberta Online Store 01,SKU630DA94D,"22,5","22,5",,1,"233,48"
TRXC238998D,CUST5C25C8BB,20230505,AB105,AB Store 105 - St. Albert,SKU30345DEA,"35,95","35,95",,1,"62,44"
TRXD16ABE6C,,20230505,ABWEB01,Alberta Online Store 01,SKUCE8B7B1D,"9,5","9,5",,1,"98,45"
TRX2FF6D626,,20230505,AB101,AB Store 101 - Calgary,SKUD077A02D,"9,95","2,73",PROMO6EBF2B4B,1,30
TRX8C119DB7,CUSTB5A9E1EA,20230505,AB037,AB Store 037 - Chestermere,SKUA34AAB8D,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRXE594DBD0,,20230505,AB006,AB Store 006 - Medicine Hat,,"49,95","49,95",,1,"247,72"
TRX0B822645,,20230506,AB007,AB Store 007 - Grande Prairie,SKU1B5476A6,"31,99","31,99",,1,"118,89"
TRXB686C34D,,20230506,AB078,AB Store 078 - Lloydminster,SKU90B2EB9C,"-5,99","-5,99",,-1,"-5,99"
TRXB7B1F76F,,20230506,AB027,AB Store 027 - Grande Prairie,SKUC4B150A8,"29,95","22,46",PROMOC07FAA79,1,"75,87"
TRXF9CAC030,,20230506,AB085,AB Store 085 - St. Albert,,"17,48","17,48",,1,"73,92"
TRX7AEDC2CE,,20230506,AB085,AB Store 085 - St. Albert,,"11,95","7,19",PROMO8A254670,1,"93,19"
TRX1D2D0811,CUST80B0D183,20230506,ABWEB01,Alberta Online Store 01,SKU5DF20C5F,11,11,,1,"67,5"
TRXDDE21385,,20230506,AB097,AB Store 097 - Chestermere,SKU7B74CC9E,"11,95","7,19",PROMO8A254670,1,"35,95"
TRX9E4D80D5,,20230506,ABWEB01,Alberta Online Store 01,SKU78893B6B,"10,5","10,5",,1,62
TRXE3BFD736,,20230506,AB055,AB Store 055 - Brooks,SKU764A9108,"45,95","45,95",,1,"171,75"
TRXD961E2BA,,20230506,ABWEB01,Alberta Online Store 01,SKUA83FEFEC,"69,95","69,95",,1,"172,92"
TRX6395DB0D,,20230506,AB087,AB Store 087 - Grande Prairie,,"44,95","44,95",,1,"58,94"
TRXF2159A1B,CUSTF932349A,20230506,AB016,AB Store 016 - Camrose,SKU631A1CBA,"9,95","5,16",PROMOA15EE2E3,1,"116,85"
TRX1935B06C,,20230506,AB028,AB Store 028 - Airdrie,,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRXD5166763,CUSTA05E6B58,20230506,AB105,AB Store 105 - St. Albert,SKU5CAE1BB3,"37,99","19,01",PROMOA34667FA,1,"112,46"
TRX5D18E320,,20230506,ABWEB01,Alberta Online Store 01,SKUD54BA35F,"27,99","27,99",,1,"127,92"
TRXB97A32B6,CUST33A2F43B,20230506,AB044,AB Store 044 - Lethbridge,SKU522F2747,"7,99","7,99",,1,"35,97"
TRX9658DB13,,20230506,AB055,AB Store 055 - Brooks,,"-23,99","-23,99",,-1,"-61,01"
TRX291E659D,,20230506,AB084,AB Store 084 - Lethbridge,SKU50C171D7,"34,99","17,49",PROMOA34667FA,1,"37,47"
TRXCB848298,,20230506,AB078,AB Store 078 - Lloydminster,SKU62AC8207,"27,99",14,PROMOA34667FA,1,"37,48"
TRX98291D43,,20230506,AB034,AB Store 034 - Canmore,SKU34D44DA2,"24,95","11,82",PROMOFCB09735,1,"85,87"
TRX62D3CA77,CUST380EF472,20230506,AB093,AB Store 093 - Banff,SKU133EA18B,"9,95","2,94",PROMO6EBF2B4B,1,"132,38"
TRX71BC621C,,20230506,AB011,AB Store 011 - Okotoks,SKUDDAD73A3,"19,98","19,98",,1,"36,46"
TRX286CC6F7,CUST96290F2E,20230506,AB105,AB Store 105 - St. Albert,SKUAD1A454F,"11,99","11,99",,1,"81,91"
TRX0E13B1E5,,20230506,AB004,AB Store 004 - Lethbridge,SKU8D817B5C,"5,15","5,15",,1,"30,9"
TRXE716BB4A,,20230506,AB083,AB Store 083 - Red Deer,,"11,95","7,19",PROMO8A254670,1,"83,89"
TRX5BAB0A6F,,20230506,AB083,AB Store 083 - Red Deer,SKU3ECA5D35,"34,95","34,95",,1,"144,77"
TRX652AF07E,,20230506,AB041,AB Store 041 - Calgary,,"39,95","39,95",,1,"39,95"
TRX50ADCCFA,,20230506,AB003,AB Store 003 - Red Deer,SKUC905F477,"22,99","22,99",,1,"234,77"
TRX38DCEB82,,20230506,AB039,AB Store 039 - Sherwood Park,SKU4846BC7D,"24,95","12,47",,1,"225,6"
TRX33E5802C,,20230506,ABWEB01,Alberta Online Store 01,SKU954C0F14,13,13,,1,"47,95"
TRX358B3AD4,,20230506,AB007,AB Store 007 - Grande Prairie,SKUF30C4F67,"32,95","11,69",PROMOFCB09735,1,"82,9"
TRX1ACC3490,,20230506,AB026,AB Store 026 - Medicine Hat,,"11,95","7,19",PROMO8A254670,1,"35,95"
TRX22A1316F,,20230506,AB104,AB Store 104 - Lethbridge,SKUF6F08B71,"6,99","6,99",,1,"5,99"
TRX1C19B92F,,20230507,AB092,AB Store 092 - Fort McMurray,SKUD95FF1D4,"8,99","8,99",,1,"8,99"
TRX1658C9D1,,20230507,AB047,AB Store 047 - Grande Prairie,,11,11,,1,"86,95"
TRX66A774C2,,20230507,AB105,AB Store 105 - St. Albert,SKU15118CF9,"29,95","10,57",PROMOFCB09735,1,"59,9"
TRXF5F874F1,,20230507,AB046,AB Store 046 - Medicine Hat,SKU1C67EE11,"9,95","5,16",PROMOA15EE2E3,1,"36,95"
TRX94440240,CUSTDDFFC8D6,20230507,AB032,AB Store 032 - Fort McMurray,,"39,95","29,96",PROMOC07FAA79,1,"169,77"
TRXEAB9B157,,20230507,AB107,AB Store 107 - Grande Prairie,SKUF66339B4,"12,99","6,49",PROMOA34667FA,1,"17,98"
TRX39C4410A,,20230507,AB039,AB Store 039 - Sherwood Park,,"9,95","5,97",PROMOCA229A6C,1,"65,7"
TRX1F90B8FB,CUST03AEEBC1,20230507,AB077,AB Store 077 - Chestermere,SKUF34EAB64,"11,95","7,19",PROMO8A254670,1,"157,8"
TRX80DDCED7,,20230507,AB107,AB Store 107 - Grande Prairie,,"11,95","7,19",PROMO8A254670,1,"79,94"
TRXCD0CE3BA,,20230507,AB099,AB Store 099 - Sherwood Park,,"11,95","7,19",PROMO8A254670,1,"133,39"
TRX7B8522CF,,20230507,AB105,AB Store 105 - St. Albert,SKU5F4FADA3,"9,95","2,73",PROMO6EBF2B4B,1,30
TRXF165C589,,20230507,AB004,AB Store 004 - Lethbridge,SKU981A55FC,"45,95","45,95",,1,"75,9"
TRX1363412C,,20230507,AB087,AB Store 087 - Grande Prairie,,"19,95","9,97",,1,"84,85"
TRX91F30F28,,20230507,AB105,AB Store 105 - St. Albert,SKUF16E5BE1,"31,99","14,99",PROMO366D6919,1,"315,62"
TRXBB2CEE53,,20230507,AB100,AB Store 100 - Wetaskiwin,SKU7416704C,"11,95","3,22",PROMO6EBF2B4B,1,30
TRX7288772A,,20230507,AB041,AB Store 041 - Calgary,,"39,95","39,95",,1,"172,8"
TRX1CCE9EDB,CUST49C8FECF,20230507,AB014,AB Store 014 - Canmore,,"22,95","11,47",,1,"157,8"
TRX52479E01,,20230507,AB077,AB Store 077 - Chestermere,,"9,95","5,15",PROMOA15EE2E3,1,"190,83"
TRXF0F02F3A,,20230507,AB104,AB Store 104 - Lethbridge,SKUACB919D9,"17,99","9,99",PROMO3B9F7E90,1,"29,48"
TRX12471F09,,20230507,AB046,AB Store 046 - Medicine Hat,,"11,95","7,19",PROMO8A254670,1,"71,9"
TRX6A10AB43,,20230507,AB081,AB Store 081 - Calgary,,"49,95","49,95",,1,"68,9"
TRXA98D2E08,,20230507,AB088,AB Store 088 - Airdrie,,"44,95","44,95",,1,"284,7"
