Transaction_ID,Contact_ID,Date_transaction,Store_transaction_ID,Store_transaction_name,Item_ID,Unit_original_price,Unit_sale_price,Promotion_ID,Quantity_item,Transaction_value
TRX2B1B6E43,,20230801,AB039,AB Store 039 - Sherwood Park,SKU9EEA6574,"24,95","8,75",PROMOB6CE2007,1,"26,95"
TRX068BF65C,,20230801,ABWEB01,Alberta Online Store 01,SKUEE28079F,10,10,,1,30
TRX3BFADA80,CUST4DC76244,20230801,AB088,AB Store 088 - Airdrie,SKU649EA08F,"9,95","1,48",PROMO7F0C6EA7,1,"63,98"
TRXA8152B5C,,20230801,AB038,AB Store 038 - Lloydminster,,"54,95","54,95",,1,"162,84"
TRXE450C437,,20230801,ABWEB01,Alberta Online Store 01,SKUFAAD5A55,"26,95","26,95",,1,"391,55"
TRX3F3EE220,,20230801,ABWEB01,Alberta Online Store 01,SKU68A69CEE,"23,99","23,99",,1,"23,99"
TRXEE3D6B0A,,20230801,AB105,AB Store 105 - St. Albert,SKUAB5DA3D8,"9,99","9,99",,1,"59,89"
TRXB9231075,,20230801,AB026,AB Store 026 - Medicine Hat,SKUDDD5242A,"-34,98","-34,98",,-1,"-104,93"
TRXF6BE4264,CUST9F77340F,20230801,AB023,AB Store 023 - Red Deer,SKUCFE0D2CF,"34,95","34,95",,1,"77,9"
TRX2112074A,,20230801,ABWEB01,Alberta Online Store 01,SKUCD4DDE83,"-35,26","-35,26",,-1,"-149,84"
TRX9005E3E1,CUST4A32768A,20230802,AB015,AB Store 015 - Brooks,SKU0E1C4D09,"24,99","24,99",,1,"97,95"
TRXF97326AC,,20230802,AB017,AB Store 017 - Chestermere,SKU41A41565,"23,99","23,99",,1,"23,99"
TRXA163A78A,CUSTE48F2148,20230802,AB099,AB Store 099 - Sherwood Park,SKU6D438CEE,"9,95","1,6",PROMO7F0C6EA7,1,16
TRXC116A6C4,,20230802,ABWEB01,Alberta Online Store 01,SKU2CAB5E39,10,10,,1,20
TRX74DF2C4B,,20230802,ABWEB01,Alberta Online Store 01,SKU1FB51768,20,20,,2,30
TRXC3765026,,20230802,ABWEB01,Alberta Online Store 01,SKU80BDD209,10,10,,1,30
TRX30D4020F,,20230802,ABWEB01,Alberta Online Store 01,SKU2CAB5E39,10,10,,1,30
TRX28FAD81D,CUST8A8FF84F,20230802,AB101,AB Store 101 - Calgary,SKU1FF3C6F0,"17,99","8,99",PROMOA34667FA,1,"33,98"
TRX5C6430F8,,20230802,AB028,AB Store 028 - Airdrie,,5,5,,1,5
TRXC5D4DC37,,20230802,ABWEB01,Alberta Online Store 01,SKUA1B844AB,10,10,,1,20
TRX25700EB2,,20230802,ABWEB01,Alberta Online Store 01,SKU320A8F5D,"24,99","24,99",,1,"45,98"
TRXDA75657B,,20230802,ABWEB01,Alberta Online Store 01,SKU80BDD209,30,30,,3,30
TRXA5EA6CB8,,20230802,ABWEB01,Alberta Online Store 01,SKU2CAB5E39,10,10,,1,30
TRX1189E537,,20230802,ABWEB01,Alberta Online Store 01,SKU0AD78756,"3,5","3,5",,1,"62,49"
TRX4130ADA4,,20230802,AB083,AB Store 083 - Red Deer,SKU61089915,"49,95","49,95",,1,"49,95"
TRX1DE90E3C,,20230802,ABWEB01,Alberta Online Store 01,SKU95E9C80B,20,20,,2,40
TRXC933F22F,,20230802,ABWEB01,Alberta Online Store 01,SKU80BDD209,20,20,,2,30
TRX592E0D26,,20230802,ABWEB01,Alberta Online Store 01,SKU2CAB5E39,10,10,,1,20
TRXF6691F47,,20230802,ABWEB01,Alberta Online Store 01,SKU80BDD209,10,10,,1,30
TRX81F05A0E,,20230802,ABWEB01,Alberta Online Store 01,SKU2CAB5E39,10,10,,1,30
TRX652684F2,,20230802,AB004,AB Store 004 - Lethbridge,,"49,95","49,95",,1,"11,91"
TRX577BB2C2,CUST0E78C64F,20230802,AB032,AB Store 032 - Fort McMurray,SKUFC4D91F5,"7,19","7,19",,1,"35,95"
TRXDCB24EB7,,20230802,ABWEB01,Alberta Online Store 01,SKUA1B844AB,10,10,,1,30
TRX3D5A9187,CUST636096D8,20230802,AB017,AB Store 017 - Chestermere,SKU9C40F81E,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRX21E78F38,,20230802,ABWEB01,Alberta Online Store 01,SKUA046896E,"13,5","13,5",,1,"97,46"
TRX8B07DCE6,CUST14571D3A,20230802,AB096,AB Store 096 - Camrose,,"11,95","7,19",PROMO8A254670,1,"75,9"
TRX0DA8C144,,20230802,AB038,AB Store 038 - Lloydminster,SKUAFD1D791,"23,99","23,99",,1,"79,97"
TRX3819C535,CUST55DD7973,20230802,AB025,AB Store 025 - St. Albert,,"39,95","39,95",,1,"63,4"
TRX4E2ED70D,,20230802,ABWEB01,Alberta Online Store 01,SKUD797EE8F,10,10,,1,30
TRX8AAF1D20,,20230802,ABWEB01,Alberta Online Store 01,SKU097DE661,10,10,,1,30
TRXC60238CB,,20230802,AB006,AB Store 006 - Medicine Hat,SKUDF33A282,"11,95","7,19",PROMO8A254670,1,"103,89"
TRXBF276A4E,,20230802,ABWEB01,Alberta Online Store 01,SKU95E9C80B,10,10,,1,30
TRX8BD3116F,,20230802,AB004,AB Store 004 - Lethbridge,,"11,95","7,19",PROMO8A254670,1,"35,95"
TRX008F8690,,20230802,AB085,AB Store 085 - St. Albert,SKU85A55F77,"-18,89","-18,89",,-1,"-33,75"
TRXFD95888B,,20230802,AB040,AB Store 040 - Wetaskiwin,SKU66A97666,"11,95","7,19",PROMO8A254670,1,"35,95"
TRXED8CEBCA,,20230802,AB099,AB Store 099 - Sherwood Park,,"9,95","5,15",PROMOA15EE2E3,1,"30,95"
TRX382C9D0B,,20230802,ABWEB01,Alberta Online Store 01,SKU097DE661,10,10,,1,20
TRX8B7EE5B9,,20230802,AB081,AB Store 081 - Calgary,SKU9EEA6574,"24,95","8,53",PROMOB6CE2007,1,"62,9"
TRXA13A1E55,,20230802,ABWEB01,Alberta Online Store 01,,12,12,,1,"83,97"
TRX0ECA82F9,,20230802,ABWEB01,Alberta Online Store 01,SKU9DB55A27,"35,95","35,95",,1,"210,78"
TRX7338D94C,,20230802,ABWEB01,Alberta Online Store 01,SKUD33A7091,"22,49","22,49",,1,"53,97"
TRXCE5FE7B4,CUST5CCBD8A9,20230802,AB096,AB Store 096 - Camrose,SKU1FCE14DB,"30,99","15,49",PROMOA34667FA,1,"46,48"
TRXDECADC7F,,20230802,AB047,AB Store 047 - Grande Prairie,,"11,95","7,19",PROMO8A254670,1,"85,9"
TRX541D670B,,20230802,ABWEB01,Alberta Online Store 01,SKU1FB51768,10,10,,1,20
TRX5DF03381,CUST461AD8C3,20230802,AB040,AB Store 040 - Wetaskiwin,SKU68E11D3A,"45,95","45,95",,1,"127,85"
TRXD25B4DA0,,20230802,ABWEB01,Alberta Online Store 01,SKUCC4EEC4B,"10,99","10,99",,1,"152,91"
TRXF638BE54,,20230802,ABWEB01,Alberta Online Store 01,SKU03D4C6D5,"32,95","32,95",,1,"120,84"
TRX9A0F6C2C,,20230802,ABWEB01,Alberta Online Store 01,SKUEE28079F,10,10,,1,30
TRXDE90D5B3,,20230802,ABWEB01,Alberta Online Store 01,SKU80BDD209,10,10,,1,40
TRX852A3B8C,,20230802,ABWEB01,Alberta Online Store 01,SKU2CAB5E39,10,10,,1,20
TRXD4959FAF,,20230802,AB027,AB Store 027 - Grande Prairie,SKUD9CC49E8,"11,95","7,19",PROMO8A254670,1,"135,85"
TRX0CFAB161,,20230802,AB007,AB Store 007 - Grande Prairie,,"11,95","7,19",PROMO8A254670,1,"165,8"
TRX0F28A16D,,20230802,ABWEB01,Alberta Online Store 01,SKU5C026EA0,"45,95","45,95",,1,"91,9"
TRX8DF91FF9,,20230802,AB001,AB Store 001 - Calgary,SKU5F4CCA27,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRXAB32E7FA,CUST14F984DF,20230803,AB081,AB Store 081 - Calgary,SKU24C8153E,"9,95","1,51",PROMO7F0C6EA7,1,"118,92"
TRX217BC978,,20230803,ABWEB01,Alberta Online Store 01,,"9,95","9,95",,1,"19,9"
TRX820D4F76,,20230803,AB097,AB Store 097 - Chestermere,SKU731B455A,"24,99","24,99",,1,"94,96"
TRX5FCD410F,,20230803,AB104,AB Store 104 - Lethbridge,SKUE4EDDD6F,"9,99","9,99",,1,"42,97"
TRX771AB1BC,CUSTC500D44F,20230803,AB003,AB Store 003 - Red Deer,SKUE97D8D71,"29,95","29,95",,1,"235,2"
TRXD46F19E7,,20230803,ABWEB01,Alberta Online Store 01,SKUEF718465,"12,5","12,5",,1,25
TRX55294570,,20230803,AB026,AB Store 026 - Medicine Hat,SKUF874491D,"9,95","5,16",PROMOA15EE2E3,1,"57,9"
TRX91466DAF,,20230803,ABWEB01,Alberta Online Store 01,SKU95E9C80B,10,10,,1,10
TRXC7D06C5F,,20230803,ABWEB01,Alberta Online Store 01,SKU097DE661,10,10,,1,30
TRXDC7DAA3D,,20230803,AB039,AB Store 039 - Sherwood Park,SKU342B3EBD,"13,99","13,99",,1,"132,92"
TRXD5103D2A,,20230803,ABWEB01,Alberta Online Store 01,SKU2CAB5E39,20,20,,2,20
TRX03AEB28A,,20230803,ABWEB01,Alberta Online Store 01,SKUE7CEBC30,"20,99","20,99",,1,"46,89"
TRXA8B43424,,20230803,ABWEB01,Alberta Online Store 01,SKUDCD33025,"14,95","14,95",,1,"84,9"
TRX51DD756A,CUST891EE99E,20230803,AB077,AB Store 077 - Chestermere,SKU61BB2E90,"9,95","1,6",PROMO7F0C6EA7,1,"39,48"
TRX2078C367,CUST5ACC738C,20230803,AB040,AB Store 040 - Wetaskiwin,SKU5DD3B2C3,"49,95","49,95",,1,"242,75"
TRX740C3ADF,CUST32E8171A,20230803,AB015,AB Store 015 - Brooks,SKU60820076,"9,99","9,99",,1,"29,97"
TRXB6EA5FAF,,20230803,ABWEB01,Alberta Online Store 01,,"12,48","12,48",,1,"64,91"
TRX74C82186,,20230803,AB099,AB Store 099 - Sherwood Park,SKUBC9FCE8F,"9,99","9,99",,1,"91,94"
TRX6C8545BC,,20230803,AB048,AB Store 048 - Airdrie,,"19,95","9,98",,1,"55,9"
TRX745162F1,,20230803,AB105,AB Store 105 - St. Albert,SKU79F8CB24,"11,95","1,85",PROMO7F0C6EA7,1,16
TRXE8E15970,,20230803,ABWEB01,Alberta Online Store 01,SKU3842D93C,"9,99","9,99",,1,"9,99"
TRXA95E5B44,,20230803,AB093,AB Store 093 - Banff,SKU48A53C90,"9,95","1,51",PROMO7F0C6EA7,1,"45,98"
TRX3D892DF7,CUST5BC52A07,20230803,AB085,AB Store 085 - St. Albert,SKU7B44CC2A,"14,99","14,99",,1,"237,36"
TRXA08F0088,,20230803,ABWEB01,Alberta Online Store 01,SKUBD9EE855,"5,16","5,16",,1,"30,96"
TRXEE01E91C,,20230803,AB083,AB Store 083 - Red Deer,SKUA66E74DF,"9,95","1,57",PROMO7F0C6EA7,1,"195,92"
TRXE3D9A7F2,,20230803,AB078,AB Store 078 - Lloydminster,SKU6DCC829F,"7,99","7,99",,1,"23,97"
TRX485B2B1E,,20230803,AB078,AB Store 078 - Lloydminster,SKU6AE36161,"24,95","8,54",PROMOB6CE2007,1,"45,94"
TRXBCFFC37D,,20230803,ABWEB01,Alberta Online Store 01,SKU097DE661,"15,95","15,95",,1,"15,95"
TRXCF3B9BBE,,20230803,ABWEB01,Alberta Online Store 01,SKU08CDA11B,"9,99","9,99",,1,"30,98"
TRX95543A98,CUST83253F86,20230803,AB035,AB Store 035 - Brooks,SKUEDB1C2C6,"44,95","44,95",,1,"210,82"
TRX136CE4A2,CUST28C657A2,20230803,AB039,AB Store 039 - Sherwood Park,SKUCCA18BFC,"39,95","39,95",,1,"227,77"
TRXE6A6FD99,,20230803,ABWEB01,Alberta Online Store 01,SKUE1D1EE32,11,11,,1,23
TRXDA0DE146,,20230803,AB037,AB Store 037 - Chestermere,SKUD977AECF,"26,95","9,21",PROMOB6CE2007,1,"186,28"
TRX3B6595C7,,20230803,AB007,AB Store 007 - Grande Prairie,SKU793DD158,"11,95","7,19",PROMO8A254670,1,"144,88"
TRXCD207634,,20230803,AB040,AB Store 040 - Wetaskiwin,SKU57D14E62,"26,95","8,98",PROMOB6CE2007,1,"26,95"
TRX06C75D1D,,20230803,ABWEB01,Alberta Online Store 01,,"54,95","54,95",,1,"222,75"
TRX6690156F,,20230803,AB038,AB Store 038 - Lloydminster,,"49,95","49,95",,1,"104,9"
TRX922EDC97,CUST5F2A65BF,20230803,ABWEB01,Alberta Online Store 01,SKU5FDD5E2E,"15,48","15,48",,3,"65,91"
TRXFBCCED34,,20230803,ABWEB01,Alberta Online Store 01,SKUCF6A5490,"34,99","34,99",,1,"74,94"
TRX13D6AE61,,20230803,AB097,AB Store 097 - Chestermere,SKUE0620C48,"9,95","1,48",PROMO7F0C6EA7,1,"68,99"
TRXF7056C0F,,20230803,ABWEB01,Alberta Online Store 01,SKUD83D8E24,"8,98","8,98",,1,"80,82"
TRXF1419E46,,20230803,AB081,AB Store 081 - Calgary,SKUA29815AE,"9,95","1,43",PROMO7F0C6EA7,1,"60,96"
TRX7EB88E0B,,20230803,AB035,AB Store 035 - Brooks,SKU06CB5167,"9,99","9,99",,1,"44,94"
TRX5373CAEA,,20230803,AB033,AB Store 033 - Banff,,"11,95","7,19",PROMO8A254670,1,"35,95"
TRX80DCE8EF,,20230803,ABWEB01,Alberta Online Store 01,SKU80BDD209,10,10,,1,30
TRX5E14C508,,20230803,ABWEB01,Alberta Online Store 01,SKU63FBD94F,"9,17","9,17",,1,"78,83"
TRX4F73F273,,20230803,ABWEB01,Alberta Online Store 01,SKUD0E178FB,"11,95","11,95",,1,"61,9"
TRX65CFCBAB,CUSTE56F7ECD,20230803,AB017,AB Store 017 - Chestermere,SKU64F1D914,"19,99","19,99",,1,"73,42"
TRXBD86DCFA,,20230803,ABWEB01,Alberta Online Store 01,SKU80BDD209,10,10,,1,80
TRX334D809A,,20230803,ABWEB01,Alberta Online Store 01,SKU46AFA5F9,"-23,99","-23,99",,-1,"-58,94"
TRXAF9C56D9,,20230803,ABWEB01,Alberta Online Store 01,SKU9D6B11A5,"34,99","34,99",,1,"97,48"
TRXC24590A8,CUSTF4ADAD93,20230803,AB014,AB Store 014 - Canmore,SKU1982E92E,"-20,99","-20,99",,-1,"-289,86"
TRX16CEBAE0,,20230803,AB037,AB Store 037 - Chestermere,SKU3945D74D,"9,95","5,15",PROMOA15EE2E3,1,"30,95"
TRXC4E33D41,,20230804,AB013,AB Store 013 - Banff,SKU439B71C4,"11,95","7,19",PROMO8A254670,1,"85,9"
TRX460B79E2,,20230804,AB023,AB Store 023 - Red Deer,SKU9AD32D60,"26,95","9,21",PROMOB6CE2007,1,"76,85"
TRX8D724B31,CUSTEEE92F90,20230804,AB028,AB Store 028 - Airdrie,SKUE631D164,"34,95","34,95",,1,"128,85"
TRX5175135F,,20230804,AB078,AB Store 078 - Lloydminster,,"34,95","34,95",,1,"69,9"
TRX224BEC72,,20230804,ABWEB01,Alberta Online Store 01,SKUEACC5449,"55,95","55,95",,1,"81,9"
TRXDEA082C1,,20230804,AB017,AB Store 017 - Chestermere,SKU0F36E402,"27,99","27,99",,1,"55,98"
TRXEC33319E,,20230804,ABWEB01,Alberta Online Store 01,SKU560EFF04,"54,95","54,95",,1,"147,89"
TRX79F27167,CUST07E7108B,20230804,AB019,AB Store 019 - Sherwood Park,SKUC1A250C8,"9,95","5,16",PROMOA15EE2E3,1,"86,9"
TRX9C01B0C6,,20230804,AB006,AB Store 006 - Medicine Hat,SKUE18FB443,"4,98","4,98",,1,"53,32"
TRX35C22DFF,,20230804,AB104,AB Store 104 - Lethbridge,SKU97CE9492,"-31,96","-31,96",,-1,"110,86"
TRX4B863FEC,CUST5891E75D,20230804,AB092,AB Store 092 - Fort McMurray,,"49,95","49,95",,1,"286,79"
TRXC3E2FFD8,CUSTA862C496,20230804,AB105,AB Store 105 - St. Albert,SKUBCF25290,"27,99","27,99",,1,"62,43"
TRXF1D06E73,,20230804,AB088,AB Store 088 - Airdrie,SKU61BB2E90,"9,95","1,51",PROMO7F0C6EA7,1,16
TRXA5F1883E,,20230804,AB096,AB Store 096 - Camrose,SKUC83991BD,"34,99","17,49",PROMOA34667FA,1,"52,48"
TRX873EE584,CUSTE2428B33,20230804,AB033,AB Store 033 - Banff,SKU07EB6FD6,"26,95","9,21",PROMOB6CE2007,1,0
TRX10C09B6F,,20230804,AB048,AB Store 048 - Airdrie,SKUD59C40BC,"22,95","8,49",PROMOB6CE2007,1,"131,34"
TRX980CB570,,20230804,AB104,AB Store 104 - Lethbridge,SKUBC800B22,"17,99","8,99",PROMOA34667FA,1,"38,98"
TRXAFFA8F2E,,20230804,AB004,AB Store 004 - Lethbridge,SKU220ADEFE,"39,95","39,95",,1,"69,9"
TRX8F8C647F,,20230804,AB055,AB Store 055 - Brooks,SKU2465CB1E,"11,95","7,19",PROMO8A254670,1,"89,4"
TRX1FDD6BAB,,20230804,AB042,AB Store 042 - Edmonton,SKUF0ACD9C6,"22,95","22,95",,1,"59,9"
TRX0FE22010,,20230804,AB105,AB Store 105 - St. Albert,SKUC2B780CE,"26,95","9,1",PROMOB6CE2007,1,"51,9"
TRX03106C7A,,20230804,AB057,AB Store 057 - Chestermere,SKU33E80F77,"-39,95","-39,95",,-1,"4,97"
TRXB9E08EE9,,20230804,AB026,AB Store 026 - Medicine Hat,SKU5CDDC3B3,"34,99","34,99",,1,"141,88"
TRX7FF0B2DB,,20230804,AB047,AB Store 047 - Grande Prairie,SKUAF4542D9,"20,99","20,99",,1,"64,97"
TRXD648AF9B,,20230804,AB023,AB Store 023 - Red Deer,,"37,95","37,95",,1,"222,7"
TRX90F6C07C,,20230804,AB099,AB Store 099 - Sherwood Park,SKU918FB391,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRXE3CBB514,,20230804,AB107,AB Store 107 - Grande Prairie,SKUEA677224,"37,99","18,99",PROMOA34667FA,1,"78,96"
TRX8207DF3A,,20230804,AB023,AB Store 023 - Red Deer,SKU08587B9B,"-8,98","-8,98",,-1,"-26,95"
TRX84FA9B43,CUST1D30A6DC,20230804,AB026,AB Store 026 - Medicine Hat,SKU6F3918EA,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRX62A12594,,20230804,AB007,AB Store 007 - Grande Prairie,,"7,19","7,19",,1,"35,95"
TRX31F4102E,,20230804,AB101,AB Store 101 - Calgary,SKU0E1C4D09,"24,99","24,99",,1,"82,96"
TRX263CB7F4,,20230804,AB081,AB Store 081 - Calgary,SKU1F1B7356,"9,95","1,56",PROMO7F0C6EA7,1,"31,98"
TRX74287828,,20230804,AB006,AB Store 006 - Medicine Hat,SKUEC2EA22D,"24,95","12,47",,1,"74,9"
TRX0553F014,,20230804,ABWEB01,Alberta Online Store 01,SKU02151191,"18,89","18,89",,1,"95,43"
TRXE310F071,,20230804,AB077,AB Store 077 - Chestermere,,4,4,,1,"84,96"
TRXE748C667,,20230804,AB105,AB Store 105 - St. Albert,,"6,99","3,49",PROMO55D9511E,1,"32,48"
TRX201370AC,,20230804,AB105,AB Store 105 - St. Albert,SKU83DBFF3A,"9,95","1,6",PROMO7F0C6EA7,1,16
TRX19537584,,20230804,AB088,AB Store 088 - Airdrie,SKUB4FA570A,"9,99","9,99",,1,"46,47"
TRXD9D7EEA2,,20230804,AB049,AB Store 049 - Spruce Grove,SKUD479331D,"9,95","5,16",PROMOA15EE2E3,1,"224,05"
TRX64F2C025,,20230804,AB026,AB Store 026 - Medicine Hat,SKU0DA3F7B4,"24,95","8,54",PROMOB6CE2007,1,"24,95"
TRX96C72BF2,,20230804,AB041,AB Store 041 - Calgary,SKU6D2F54A1,"29,95","16,96",,1,"74,9"
TRX3BE08878,,20230804,ABWEB01,Alberta Online Store 01,SKU4B8A83DC,"24,99","24,99",,1,"62,48"
TRXA8D4FDF6,,20230804,AB057,AB Store 057 - Chestermere,SKU41BA3570,"29,95","29,95",,1,"257,69"
TRX5622E5A7,,20230804,AB101,AB Store 101 - Calgary,SKU20DD97C8,"11,95","7,19",PROMO8A254670,1,"35,95"
TRX3B3F0477,,20230804,ABWEB01,Alberta Online Store 01,SKU6905A306,"8,98","8,98",,1,"69,83"
TRXDA6BD0D6,,20230804,AB083,AB Store 083 - Red Deer,SKU406FDD79,"24,95","13,61",,1,"419,54"
TRXB90391D8,,20230805,AB019,AB Store 019 - Sherwood Park,SKUD3D37480,"7,19","7,19",,1,"211,7"
TRX758BE4AC,,20230805,AB026,AB Store 026 - Medicine Hat,SKU13C63B2A,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRX235480EF,,20230805,AB023,AB Store 023 - Red Deer,SKU6F17A781,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRXAD4F9098,,20230805,AB101,AB Store 101 - Calgary,SKU112C7668,"-7,19","-7,19",,-1,"-14,38"
TRX73EC0208,,20230805,AB101,AB Store 101 - Calgary,SKU98DA0401,"9,95","1,6",PROMO7F0C6EA7,1,16
TRX1946D87D,,20230805,AB028,AB Store 028 - Airdrie,SKU28091D64,"9,95","5,16",PROMOA15EE2E3,1,"70,9"
TRX76E78669,,20230805,AB092,AB Store 092 - Fort McMurray,SKU27588970,"9,95","1,54",PROMO7F0C6EA7,1,16
TRXB2B3F47C,,20230805,AB097,AB Store 097 - Chestermere,SKUD6F18343,"11,95","1,71",PROMO7F0C6EA7,1,"45,48"
TRX07C7523E,,20230805,AB047,AB Store 047 - Grande Prairie,SKUF50029FB,"26,95","9,45",PROMOB6CE2007,1,"26,95"
TRXEA76C997,,20230805,AB087,AB Store 087 - Grande Prairie,SKU81E868CD,"9,95","1,6",PROMO7F0C6EA7,1,"161,92"
TRX02F34FEC,,20230805,AB038,AB Store 038 - Lloydminster,,"11,95","7,19",PROMO8A254670,1,"35,95"
TRXEB15E4DB,CUST3308CF3A,20230805,AB027,AB Store 027 - Grande Prairie,SKUB6C260FA,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRX694A9262,,20230805,AB037,AB Store 037 - Chestermere,SKU670AD772,"11,95","7,19",PROMO8A254670,1,"165,8"
TRXA03A76DD,CUST37A7AB3A,20230805,AB088,AB Store 088 - Airdrie,,"49,95","49,95",,1,"49,95"
TRX8BB2E7ED,,20230805,AB092,AB Store 092 - Fort McMurray,SKU6CA4828E,"11,95","1,66",PROMO7F0C6EA7,1,16
TRX0AC463E7,,20230805,AB084,AB Store 084 - Lethbridge,,"7,99","3,99",PROMO55D9511E,1,"19,47"
TRXC13C3149,CUST421836D0,20230805,AB078,AB Store 078 - Lloydminster,SKU599FC237,"11,95","7,19",PROMO8A254670,1,"35,95"
TRXC33C853D,,20230805,AB007,AB Store 007 - Grande Prairie,SKU5FA64BC4,"24,95","12,47",,1,"130,8"
