Transaction_ID,Contact_ID,Date_transaction,Store_transaction_ID,Store_transaction_name,Item_ID,Unit_original_price,Unit_sale_price,Promotion_ID,Quantity_item,Transaction_value
TRX10CBCD6B,CUST3FE62C53,20230702,AB083,AB Store 083 - Red Deer,SKUF193FCC7,"9,95","1,6",PROMO7F0C6EA7,1,"61,94"
TRX3C75F687,,20230702,AB105,AB Store 105 - St. Albert,SKU8D50DF5D,"26,99","26,99",,1,"75,97"
TRX8DCB9822,,20230702,AB105,AB Store 105 - St. Albert,SKUB8B263F2,"9,99","9,99",,1,"146,85"
TRXA8CEA4B4,,20230702,AB105,AB Store 105 - St. Albert,SKU3E349E2D,"29,99","29,99",,1,"50,98"
TRXDD703CB7,,20230702,AB041,AB Store 041 - Calgary,SKU093DDFCA,"14,99","14,99",,1,"29,98"
TRX0239D761,,20230702,AB092,AB Store 092 - Fort McMurray,SKUAACA0CA0,"6,99","6,99",,1,"44,42"
TRX510082C9,,20230702,AB013,AB Store 013 - Banff,SKU61E21B45,"34,95","34,95",,1,"114,85"
TRX531CC405,,20230702,AB001,AB Store 001 - Calgary,SKU9A31E92A,"34,99","34,99",,1,"117,89"
TRXDDD93FA0,,20230702,ABWEB01,Alberta Online Store 01,SKUCCFF0A5D,"24,98","24,98",,1,"203,87"
TRX3A7B36C4,,20230702,AB023,AB Store 023 - Red Deer,,"11,95","7,19",PROMO8A254670,1,"65,9"
TRXFF79F3A8,,20230702,AB016,AB Store 016 - Camrose,,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRX03F4EB10,CUSTABD2339A,20230702,AB104,AB Store 104 - Lethbridge,SKU72D2D7E4,"11,95","7,19",PROMO8A254670,1,"130,85"
TRXD6E4AE6F,CUST2ED6C784,20230702,AB092,AB Store 092 - Fort McMurray,SKU514E98AE,"11,95","7,19",PROMO8A254670,1,"135,85"
TRXF290AD7A,CUST03C52AEE,20230702,AB035,AB Store 035 - Brooks,,"9,95","6,41",PROMOCA229A6C,1,"35,85"
TRX87E1ACE1,,20230702,AB038,AB Store 038 - Lloydminster,SKU472D967B,"55,95","55,95",,1,"88,9"
TRX306CB68B,,20230702,AB014,AB Store 014 - Canmore,,"49,95","49,95",,1,"243,71"
TRX8E288971,,20230702,AB047,AB Store 047 - Grande Prairie,,"11,95","7,17",PROMOCA229A6C,1,"206,99"
TRXE3CCF109,,20230702,AB081,AB Store 081 - Calgary,SKUA66E74DF,"9,95","1,6",PROMO7F0C6EA7,1,"192,3"
TRX3FE36F42,CUST739CBB89,20230702,AB017,AB Store 017 - Chestermere,,"49,95","49,95",,1,"150,8"
TRX21B270A2,,20230702,AB023,AB Store 023 - Red Deer,,"9,95","5,15",PROMOA15EE2E3,1,"35,95"
TRX820CB37E,,20230702,AB088,AB Store 088 - Airdrie,SKU47A6584E,"9,99","8,99",PROMO76AA6400,1,"8,99"
TRXE71A778B,CUST5AC88DA9,20230702,AB048,AB Store 048 - Airdrie,SKU815B8178,"9,95","5,97",PROMOCA229A6C,1,"74,8"
TRX20CF60D0,,20230702,AB027,AB Store 027 - Grande Prairie,SKU4AB63B14,"-49,95","-49,95",,-1,-4
TRXD1A2ABA2,,20230702,ABWEB01,Alberta Online Store 01,SKU7AF09E70,9,9,,1,"88,5"
TRX010421C2,,20230702,AB078,AB Store 078 - Lloydminster,SKU360F5526,"10,99","10,99",,1,"244,18"
TRXF6412CB7,,20230702,AB107,AB Store 107 - Grande Prairie,,"24,95",13,,1,"212,7"
TRXE82FD15A,,20230703,ABWEB01,Alberta Online Store 01,,"14,38","14,38",,2,"95,37"
TRXE51BE201,,20230703,AB099,AB Store 099 - Sherwood Park,SKU2071C730,"9,95","1,6",PROMO7F0C6EA7,1,32
TRXF2D874D4,,20230703,ABWEB01,Alberta Online Store 01,,"39,96","39,96",,1,"182,16"
TRXE8C3499F,,20230703,AB026,AB Store 026 - Medicine Hat,SKU823FEB4A,"38,99","38,99",,1,"92,93"
TRXB2F96C71,CUST485028E0,20230703,AB023,AB Store 023 - Red Deer,SKU4F70C99A,"9,99","9,99",,1,"19,98"
TRX7690A99D,,20230703,AB077,AB Store 077 - Chestermere,SKU18DCD7BF,"34,99","17,5",PROMOA34667FA,1,"63,98"
TRX0192D3D4,,20230703,AB028,AB Store 028 - Airdrie,,32,32,,1,32
TRX875D963C,,20230703,AB088,AB Store 088 - Airdrie,,"39,95","39,95",,1,"39,95"
TRX967D7FAE,,20230703,ABWEB01,Alberta Online Store 01,,"15,48","15,48",,3,"30,96"
TRXF41363E1,,20230703,AB083,AB Store 083 - Red Deer,SKU3F572CD7,"9,95","1,45",PROMO7F0C6EA7,1,16
TRX6ADE73BD,,20230703,AB105,AB Store 105 - St. Albert,SKU24122A33,"9,95","1,6",PROMO7F0C6EA7,1,32
TRX7BD9FD31,CUST5D387A30,20230703,AB092,AB Store 092 - Fort McMurray,SKU95F9C68E,"19,98","19,98",,1,"244,24"
TRXFEFADFA7,,20230703,ABWEB01,Alberta Online Store 01,SKUC6B04CC6,"7,19","7,19",,1,"35,95"
TRX09451BDA,,20230703,AB006,AB Store 006 - Medicine Hat,SKU26E9F1A6,"11,95","7,68",PROMOCA229A6C,1,"35,85"
TRX74047036,,20230703,AB042,AB Store 042 - Edmonton,SKU5EC9A9A9,"-18,63","-18,63",,-1,"-47,81"
TRXC8491DF1,,20230703,AB007,AB Store 007 - Grande Prairie,,"11,95","7,19",PROMO8A254670,1,"35,95"
TRX184B0B32,,20230703,ABWEB01,Alberta Online Store 01,,"10,32","10,32",,2,"108,88"
TRX6BF558FD,,20230703,AB012,AB Store 012 - Fort McMurray,SKU6630B7FB,"45,09","45,09",,1,"90,18"
TRXC5F0D691,CUSTE71A9FDA,20230703,AB040,AB Store 040 - Wetaskiwin,SKU4CFEC960,"11,95","7,19",PROMO8A254670,1,"35,95"
TRXDD65D398,,20230703,AB012,AB Store 012 - Fort McMurray,,"44,95","44,95",,1,"75,9"
TRX0D95963E,,20230703,AB084,AB Store 084 - Lethbridge,SKU95F5AEDF,"7,99","7,99",,1,"31,98"
TRX00E1044F,,20230703,ABWEB01,Alberta Online Store 01,SKU8BDB08D6,"14,99","14,99",,1,"102,47"
TRX4B31B1AA,CUSTEF7AD536,20230703,AB016,AB Store 016 - Camrose,,10,10,,1,"-39,95"
TRX281A0306,CUSTDEC1C960,20230703,AB084,AB Store 084 - Lethbridge,SKU16065125,"27,99","13,99",PROMOA34667FA,1,"40,48"
TRX27DCB752,,20230703,AB088,AB Store 088 - Airdrie,SKU74065F3A,"31,99","15,99",PROMOA34667FA,1,"15,99"
TRXAF78ACBA,,20230703,AB016,AB Store 016 - Camrose,SKU6BB7103E,"9,95","5,16",PROMOA15EE2E3,1,"110,85"
TRXA06C4224,,20230703,ABWEB01,Alberta Online Store 01,SKUBCF5095E,"5,16","5,16",,1,"160,81"
TRXF0D4D24B,CUST52A16A93,20230703,AB039,AB Store 039 - Sherwood Park,SKU38BA2ED0,"9,95","5,97",PROMOCA229A6C,1,"55,79"
TRX2D6A904A,,20230703,AB105,AB Store 105 - St. Albert,SKU8711CB2E,"11,99","5,99",PROMOA34667FA,1,"116,4"
TRXE8029906,,20230703,AB100,AB Store 100 - Wetaskiwin,SKUB1D27391,"-15,49","-15,49",,-1,10
TRX0B40337B,,20230703,AB103,AB Store 103 - Red Deer,SKU9C667D48,"8,99","8,99",,1,"24,99"
TRX7445FDEE,,20230703,ABWEB01,Alberta Online Store 01,SKUC2648568,"49,95","49,95",,1,"49,95"
TRX50A27234,,20230703,AB041,AB Store 041 - Calgary,SKU55FC4A57,"11,95","7,17",PROMOCA229A6C,1,"237,58"
TRX0FD2556A,CUST5E3F2FF5,20230703,ABWEB01,Alberta Online Store 01,SKUD0CFD739,"6,99","6,99",,1,"55,93"
TRX173BFAC0,CUST9825D87B,20230703,AB057,AB Store 057 - Chestermere,SKU2CCE045E,"14,98","14,98",,1,"112,86"
TRX4E1EBFDD,CUST964FB15E,20230703,AB077,AB Store 077 - Chestermere,SKUF5CC8F1A,"9,95","1,35",PROMO7F0C6EA7,1,16
TRXF6F23D4E,CUST1614FF96,20230703,AB029,AB Store 029 - Spruce Grove,,"22,95","11,86",,1,"166,75"
TRX635EDACB,,20230703,AB095,AB Store 095 - Brooks,,"52,99","26,49",PROMOA34667FA,1,"47,97"
TRX4090EA62,,20230703,AB023,AB Store 023 - Red Deer,,"11,95","7,19",PROMO8A254670,1,"35,95"
TRX0D95963E,,20230703,AB084,AB Store 084 - Lethbridge,SKU33A3062C,"7,99","7,99",,1,"31,98"
TRXBC5C6124,,20230703,AB078,AB Store 078 - Lloydminster,SKU785E2649,"20,99","10,49",PROMOA34667FA,1,"45,47"
TRX6B02E1D6,,20230703,ABWEB01,Alberta Online Store 01,,"24,95","24,95",,2,"178,73"
TRXB53427DF,,20230703,ABWEB01,Alberta Online Store 01,,"29,95","29,95",,1,"126,84"
TRX53B630C1,,20230703,AB026,AB Store 026 - Medicine Hat,SKU086A74FF,"11,95","7,17",PROMOCA229A6C,1,"35,85"
TRX1215B56C,,20230703,AB055,AB Store 055 - Brooks,SKU5704ADB7,"20,99","20,99",,1,"211,78"
TRX0E7DB8C3,,20230703,ABWEB01,Alberta Online Store 01,,"22,46","22,46",,1,"98,33"
TRX9172FEB4,,20230703,AB086,AB Store 086 - Medicine Hat,SKUA66E74DF,"9,95","1,6",PROMO7F0C6EA7,1,"281,13"
TRX9172FEB4,,20230703,AB086,AB Store 086 - Medicine Hat,SKU7DB6CCBC,"14,99","7,49",PROMOA34667FA,1,"281,13"
TRXA8FB8707,,20230703,ABWEB01,Alberta Online Store 01,,"7,19","7,19",,1,"205,75"
TRX203795C1,CUST1423C8AD,20230703,AB025,AB Store 025 - St. Albert,SKU6725B2BD,"-16,99","-16,99",,-1,0
TRX1E9820F2,,20230703,AB097,AB Store 097 - Chestermere,SKU2071C730,"9,95","1,6",PROMO7F0C6EA7,1,"145,94"
TRX0F0B9B6D,,20230703,AB101,AB Store 101 - Calgary,,"19,95","9,99",,1,"124,8"
TRX838B89CF,,20230703,ABWEB01,Alberta Online Store 01,,"39,96","39,96",,1,"74,35"
TRX54CBFA2E,CUSTA0D7B961,20230704,AB087,AB Store 087 - Grande Prairie,,"11,95","7,19",PROMO8A254670,1,"35,95"
TRX039A674C,,20230704,AB084,AB Store 084 - Lethbridge,SKUC3E01D24,"11,95","1,68",PROMO7F0C6EA7,1,"116,85"
TRX6FA8FAC1,CUST5EA0C50F,20230704,AB105,AB Store 105 - St. Albert,,"11,95","7,19",PROMO8A254670,1,"157,41"
TRXBD416522,CUSTC2ABC248,20230704,AB016,AB Store 016 - Camrose,SKU5045ACA1,"16,99","15,29",PROMO76AA6400,1,"34,18"
TRXCA3AB3F6,,20230704,AB105,AB Store 105 - St. Albert,SKUE2E5F589,"34,99","17,49",PROMOA34667FA,1,"45,47"
TRX18171AA1,,20230704,ABWEB01,Alberta Online Store 01,SKU64298452,"34,99","34,99",,1,"85,93"
TRXA59072CF,,20230704,AB039,AB Store 039 - Sherwood Park,,"11,95","7,17",PROMOCA229A6C,1,"80,8"
TRXDAFEA5BB,,20230704,AB046,AB Store 046 - Medicine Hat,SKU8A63AD6A,"5,16","5,16",,1,"30,96"
TRX3A218480,,20230704,AB095,AB Store 095 - Brooks,SKU0D9F2D58,"19,99","19,99",,1,"130,94"
TRX7DF8C063,,20230704,AB080,AB Store 080 - Wetaskiwin,SKUF5D64ED9,"11,95","1,75",PROMO7F0C6EA7,1,"25,99"
TRXEC7AAE95,,20230704,ABWEB01,Alberta Online Store 01,SKUDB107E3F,"7,19","7,19",,1,"28,76"
TRXA159F64D,,20230704,AB006,AB Store 006 - Medicine Hat,SKU3B8393EB,"11,95","7,42",PROMOCA229A6C,1,"47,8"
TRXEC642D49,,20230704,AB035,AB Store 035 - Brooks,SKU43432AF4,"24,98","24,98",,1,"92,42"
TRXCB7015DD,,20230704,AB099,AB Store 099 - Sherwood Park,,"22,95","11,47",,1,"42,9"
TRXF6746D2A,,20230704,ABWEB01,Alberta Online Store 01,SKU12831B37,"14,99","14,99",,1,"85,94"
TRXEC67AFE3,,20230704,ABWEB02,Alberta Online Store 02,SKUFC8F6615,"10,32","10,32",,2,"62,86"
TRXE4152F47,,20230704,ABWEB01,Alberta Online Store 01,SKU96EA5300,"55,96","55,96",,1,"348,44"
TRX87A11A62,,20230704,ABWEB01,Alberta Online Store 01,SKU83EDF490,"12,48","12,48",,1,"42,45"
TRX5243070A,,20230704,AB105,AB Store 105 - St. Albert,SKU07BAB9CF,"11,95","7,19",PROMO8A254670,1,"87,39"
TRXC0514ADF,,20230704,AB013,AB Store 013 - Banff,,"11,95","7,19",PROMO8A254670,1,"245,68"
TRXC2895938,,20230704,AB027,AB Store 027 - Grande Prairie,SKU1D6A95A2,"-29,95","-29,95",,-1,0
TRXA41F50F9,,20230704,ABWEB01,Alberta Online Store 01,SKUF3630AB7,"24,99","24,99",,1,"45,98"
TRX86360101,,20230704,AB016,AB Store 016 - Camrose,SKU677B6BF0,"14,98","14,98",,1,"110,86"
TRX6F7ED423,,20230704,AB039,AB Store 039 - Sherwood Park,SKU1182C642,"34,99","34,99",,1,"34,99"
TRX105D576F,,20230704,AB104,AB Store 104 - Lethbridge,SKU76248F70,"14,99","14,99",,1,"45,95"
TRX99027D5E,,20230704,AB026,AB Store 026 - Medicine Hat,SKUBA54CB41,"34,95","34,95",,1,"-56,63"
TRX0A99048C,CUST5F79F6A3,20230704,AB039,AB Store 039 - Sherwood Park,SKUFB75A989,"14,99","14,99",,1,"183,73"
TRX3BED3785,,20230704,ABWEB01,Alberta Online Store 01,SKU668A604C,"19,99","19,99",,1,"46,97"
TRXC44CFCA7,,20230704,ABWEB01,Alberta Online Store 01,SKU727301C4,"44,93","44,93",,2,"201,33"
TRX89E2E777,,20230704,AB080,AB Store 080 - Wetaskiwin,SKU39CFCF29,"9,99","9,99",,1,"39,96"
TRX71E6460B,,20230705,AB027,AB Store 027 - Grande Prairie,SKU4CCB08AF,"39,95","39,95",,1,"280,65"
TRX7B1A4C7B,,20230705,AB099,AB Store 099 - Sherwood Park,SKU786D0C56,"-19,95","-19,95",,-1,"-14,88"
TRX1F9FEDBD,CUSTC3B60177,20230705,AB047,AB Store 047 - Grande Prairie,,"9,95","5,97",PROMOCA229A6C,1,"65,7"
TRXE4721192,,20230705,ABWEB01,Alberta Online Store 01,SKU01BE8899,14,14,,1,"187,5"
TRX9B15E017,,20230705,ABWEB01,Alberta Online Store 01,SKU35A0FE38,"19,99","19,99",,1,"85,95"
TRXBAA33B4A,,20230705,AB103,AB Store 103 - Red Deer,SKU7E33C743,"20,99","10,49",PROMOA34667FA,1,"311,22"
TRXCC3135C6,CUST26ACEB0D,20230705,AB031,AB Store 031 - Okotoks,SKU6F3918EA,"9,95","5,15",PROMOA15EE2E3,1,"30,95"
TRX91D246DC,,20230705,AB105,AB Store 105 - St. Albert,SKU957EE6FE,"9,95","1,6",PROMO7F0C6EA7,1,"67,95"
TRX38ED9BE8,,20230705,ABWEB01,Alberta Online Store 01,SKU02B6F76A,"17,5","17,5",,1,"245,47"
TRX9F6763C7,,20230705,AB104,AB Store 104 - Lethbridge,SKU460AADF9,"9,95","1,57",PROMO7F0C6EA7,1,16
TRXD6D46592,,20230705,ABWEB01,Alberta Online Store 01,SKUD6E33ADA,"16,99","16,99",,1,"46,96"
TRXA87E892B,CUST2B2A84F3,20230705,AB009,AB Store 009 - Spruce Grove,,"49,95","49,95",,1,"49,95"
TRX64722EAD,CUST067C14D7,20230705,AB037,AB Store 037 - Chestermere,SKUCFD1A2A6,"34,98","34,98",,1,"104,93"
TRX850E8035,,20230705,AB086,AB Store 086 - Medicine Hat,SKUD89589F0,"24,95","12,47",,1,"152,8"
TRX4CE55F4B,,20230705,AB057,AB Store 057 - Chestermere,SKU29822FA7,"-39,98","-39,98",,-1,"-171,83"
TRX4ECBDBCA,,20230705,AB085,AB Store 085 - St. Albert,SKUA66E74DF,"9,95","1,6",PROMO7F0C6EA7,1,"97,95"
TRX0AE5F154,,20230705,AB023,AB Store 023 - Red Deer,SKU8D39E81D,"59,95","59,95",,1,"139,85"
TRX75F9EF01,,20230705,AB077,AB Store 077 - Chestermere,SKU334DB3C1,"11,95","1,78",PROMO7F0C6EA7,1,"50,99"
TRX3E7D5301,,20230705,ABWEB01,Alberta Online Store 01,SKUE8677807,"19,99","19,99",,1,"99,87"
TRX92766ACC,,20230705,AB013,AB Store 013 - Banff,SKU55FC4A57,"11,95","7,19",PROMO8A254670,1,"35,95"
TRXEF31896D,,20230705,AB012,AB Store 012 - Fort McMurray,SKUBD1D1007,"-24,95","-24,95",,-1,"-41,91"
TRXB6DCDC56,,20230705,AB083,AB Store 083 - Red Deer,,"20,99","20,99",,1,"44,98"
TRX9DBA65EB,,20230705,AB085,AB Store 085 - St. Albert,SKU532BF6C9,"30,99","27,89",PROMOD3EEE70D,1,"58,84"
TRX25ACF626,,20230705,ABWEB01,Alberta Online Store 01,SKU5721BF91,"9,99","9,99",,1,"39,96"
TRXEE839641,CUSTCE222158,20230705,AB033,AB Store 033 - Banff,SKU68E14179,"11,95","7,19",PROMO8A254670,1,"274,68"
TRXE6464671,,20230705,AB046,AB Store 046 - Medicine Hat,,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRX01DB2BBF,CUST3597A0E0,20230705,AB083,AB Store 083 - Red Deer,,"11,95","7,19",PROMO8A254670,1,"77,43"
TRX66815D04,CUST6FF16D04,20230705,AB096,AB Store 096 - Camrose,SKUCA29DEA3,"-39,95","-39,95",,-1,"57,94"
TRX6B4D0737,,20230705,ABWEB01,Alberta Online Store 01,SKU94663050,"14,99","14,99",,1,"81,8"
TRXDD66DF6A,,20230705,ABWEB01,Alberta Online Store 01,SKU05BE000A,"12,5","12,5",,1,"189,91"
TRX6FA46E66,,20230705,AB101,AB Store 101 - Calgary,,"49,95","49,95",,1,"59,94"
TRXC85189E0,,20230705,ABWEB01,Alberta Online Store 01,SKUDE310DF9,"52,99","52,99",,1,"148,47"
TRXACA0971F,CUST14034903,20230705,AB078,AB Store 078 - Lloydminster,SKU1C2CFAF7,"9,95","1,6",PROMO7F0C6EA7,1,"41,48"
TRX8B6A0984,,20230706,AB019,AB Store 019 - Sherwood Park,,"11,95","7,17",PROMOCA229A6C,1,"45,84"
TRX8789F5B9,,20230706,AB081,AB Store 081 - Calgary,SKUB5E7956A,"31,99","31,99",,1,"215,83"
TRXA41FA1C4,,20230706,ABWEB01,Alberta Online Store 01,SKU213647CF,"29,96","29,96",,1,"56,92"
TRX1ADA097A,,20230706,AB083,AB Store 083 - Red Deer,SKUCF27A604,"16,99","8,5",PROMOA34667FA,1,"18,49"
TRX5F2AB59F,,20230706,AB105,AB Store 105 - St. Albert,SKU1F44AB98,"11,95","7,19",PROMO8A254670,1,"98,89"
TRXAE41F569,,20230706,ABWEB01,Alberta Online Store 01,SKU49B27AC7,"10,5","10,5",,1,"44,49"
TRXEFDF1D76,,20230706,AB095,AB Store 095 - Brooks,,"2,99","2,99",,1,"24,96"
TRX1D29B00B,,20230706,AB037,AB Store 037 - Chestermere,,"11,95","7,17",PROMOCA229A6C,1,"35,85"
TRX2F297660,,20230706,ABWEB02,Alberta Online Store 02,SKUAD261ADF,"21,99","21,99",,1,"117,94"
TRX28766AF6,,20230706,AB028,AB Store 028 - Airdrie,,"11,95","7,19",PROMO8A254670,1,"106,85"
TRX1689EDAD,,20230706,ABWEB01,Alberta Online Store 01,SKUF3DA658C,"29,96","29,96",,1,"104,84"
TRX5A8DF2C0,CUSTC9EA618F,20230706,AB023,AB Store 023 - Red Deer,,"9,95","5,16",PROMOA15EE2E3,1,"30,95"
TRX0D2D27C6,CUSTCC286987,20230706,AB044,AB Store 044 - Lethbridge,SKU9C2992B1,"18,99","18,99",,1,"79,96"
TRXF5A248DB,,20230706,ABWEB01,Alberta Online Store 01,SKUA82B3875,"5,16","5,16",,1,"151,82"
TRX3715AB05,,20230706,AB006,AB Store 006 - Medicine Hat,SKUA9A56D12,"11,95","7,17",PROMOCA229A6C,1,"67,85"
TRX4B8D3177,,20230706,AB038,AB Store 038 - Lloydminster,,"22,95","11,48",,1,"62,9"
TRX6225F8E2,,20230706,AB038,AB Store 038 - Lloydminster,SKUA19586C9,"11,95","7,19",PROMO8A254670,1,"35,95"
TRX216B7B96,,20230706,AB012,AB Store 012 - Fort McMurray,SKUAB7FCA1F,"55,95","55,95",,1,"55,95"
TRX3BD17030,CUST598E2D59,20230706,AB016,AB Store 016 - Camrose,SKU07F49A35,"29,95","29,95",,1,"135,84"
TRX2691C759,CUSTAF694160,20230706,AB101,AB Store 101 - Calgary,SKU5D8EA0DB,"20,99","20,99",,1,"99,91"
TRXF960BAE7,,20230706,ABWEB01,Alberta Online Store 01,SKU5EF628ED,"32,95","32,95",,1,"50,93"
TRX3523FC3E,,20230706,AB081,AB Store 081 - Calgary,SKU39ACFDAD,"9,99","9,99",,1,"9,99"
TRX9CB91C5D,,20230706,AB056,AB Store 056 - Camrose,SKUE0E106DF,"30,99","30,99",,1,"36,94"
TRX009C1A42,,20230706,ABWEB01,Alberta Online Store 01,SKU21F5D5B0,"39,95","39,95",,1,"81,93"
TRX768D556B,,20230706,AB092,AB Store 092 - Fort McMurray,SKU1F488437,"24,99","12,49",PROMOA34667FA,1,"175,32"
TRX4E3E932C,CUSTF8AB14CA,20230706,ABWEB01,Alberta Online Store 01,SKU68C61B05,"37,49","37,49",,3,"109,45"
TRX42249487,,20230706,ABWEB01,Alberta Online Store 01,SKUF4A9ECE9,"52,46","52,46",,1,"77,41"
TRXAE6E7724,,20230706,AB046,AB Store 046 - Medicine Hat,,"24,95","12,48",,1,"121,88"
TRXD93EB355,,20230706,AB013,AB Store 013 - Banff,,"39,95","39,95",,1,"4,95"
TRXA494FB5B,CUST75D2AE1C,20230706,AB039,AB Store 039 - Sherwood Park,SKU2F38E741,"32,95","32,95",,1,"88,9"
TRX9E6B84B9,,20230706,ABWEB01,Alberta Online Store 01,SKU1D08A8AC,"29,96","29,96",,1,"116,84"
TRXAA5650C9,,20230706,ABWEB01,Alberta Online Store 01,SKU5A205F50,"13,49","13,49",,1,"26,98"
TRXB2EB469C,,20230706,AB099,AB Store 099 - Sherwood Park,,"39,95","39,95",,1,"100,85"
TRX06861BF9,CUSTEC1142C9,20230706,AB104,AB Store 104 - Lethbridge,SKU2CD543A6,"19,99","19,99",,1,"86,46"
TRXCA2B9208,,20230706,AB049,AB Store 049 - Spruce Grove,SKU2E41BE49,"17,98","17,98",,1,"130,86"
TRX5F945742,,20230706,ABWEB01,Alberta Online Store 01,SKUEB85AB17,"20,99","20,99",,1,"140,93"
TRX685AC285,,20230706,AB041,AB Store 041 - Calgary,SKU413286C1,"9,95","5,97",PROMOCA229A6C,1,"29,85"
TRX70E96F35,,20230706,AB104,AB Store 104 - Lethbridge,SKU0511796A,"8,99","8,99",,1,"50,45"
TRXEA7D1923,,20230706,ABWEB01,Alberta Online Store 01,SKU2747EA0A,"28,46","28,46",,1,"53,17"
TRX38263487,,20230706,AB099,AB Store 099 - Sherwood Park,SKU491F35D6,"19,99","19,99",,1,"93,92"
TRXFBD84173,,20230706,AB013,AB Store 013 - Banff,,"9,95","5,16",PROMOA15EE2E3,1,"51,94"
TRX3C0F0BD3,,20230706,ABWEB01,Alberta Online Store 01,SKUEF7E9D24,"14,99","14,99",,1,"77,96"
TRX772CE2B4,,20230706,AB107,AB Store 107 - Grande Prairie,,"39,95","39,95",,1,"104,85"
TRXBC66B596,,20230706,AB077,AB Store 077 - Chestermere,SKU5EA4D953,"9,99","9,99",,1,"21,98"
TRX402936D6,,20230706,AB046,AB Store 046 - Medicine Hat,SKUEF81BDCE,"16,99","16,99",,1,"64,93"
TRX7C50C70A,,20230706,AB037,AB Store 037 - Chestermere,SKUBCFE3DDC,"37,98","37,98",,1,"113,93"
TRXD0493E8A,,20230706,ABWEB01,Alberta Online Store 01,SKU0567B498,"19,99","19,99",,1,"19,99"
TRX5710BEA0,,20230706,ABWEB01,Alberta Online Store 01,SKU5C1C7708,"34,46","34,46",,1,"113,84"
TRX3B3470CA,,20230706,AB039,AB Store 039 - Sherwood Park,SKU9A44D00B,"-27,97","-27,97",,-1,"-27,97"
TRX4E8827EC,CUST7734A5BE,20230706,AB021,AB Store 021 - Calgary,SKUA2EE84D2,"9,99","9,99",,1,"9,99"
TRXA3924D2C,,20230706,AB002,AB Store 002 - Edmonton,,"54,95","54,95",,1,"172,8"
TRX8863B70B,,20230707,AB088,AB Store 088 - Airdrie,,"49,95","49,95",,1,0
TRXF91C5DAC,,20230707,AB078,AB Store 078 - Lloydminster,SKU3A9128AB,"23,99","11,99",PROMOA34667FA,1,"27,99"
TRX4ED95176,CUST55DD7973,20230707,AB025,AB Store 025 - St. Albert,SKUCC09AF54,"49,95","49,95",,1,"196,83"
TRXF33E25B6,,20230707,ABWEB01,Alberta Online Store 01,SKU320A8F5D,"24,99","24,99",,1,"193,41"
TRXB4D56661,CUST6E8E7B4F,20230707,AB088,AB Store 088 - Airdrie,SKU3449C0CD,"9,99","9,99",,1,"118,93"
TRX1F3D64A6,,20230707,AB101,AB Store 101 - Calgary,SKUA45ECF27,"29,95","29,95",,1,"85,9"
TRX158FFC0F,CUST85185EF2,20230707,AB003,AB Store 003 - Red Deer,SKU382F5E5D,"11,95","7,19",PROMO8A254670,1,"110,9"
TRX14DCE741,,20230707,ABWEB01,Alberta Online Store 01,SKUFAD28E66,"9,99","9,99",,1,"59,95"
